,dt_hour,PM25_ugm3_Mean,ambient_Temp_C_Mean,rh_pct_Mean,BarometricPressure_mbar_Mean,airport_wind_spd_kmh,airport_wind_dir,season_Autumn,season_Spring,season_Summer,season_Winter
73033,2016-03-02 5:00,20.42258621,-19.71534483,23.23275862,939.6379310000001,2.0,360,0,1,0,0
73034,2016-03-02 6:00,14.43844828,-20.31844828,22.9037931,940.0,3.0,360,0,1,0,0
73035,2016-03-02 7:00,12.81522989,-21.03672414,22.25568966,940.0,6.0,180,0,1,0,0
73036,2016-03-02 8:00,10.21787356,-21.32706897,22.03172414,940.0,5.0,170,0,1,0,0
73037,2016-03-02 9:00,16.62201149,-20.89224138,22.29293103,940.0,3.0,360,0,1,0,0
73038,2016-03-02 10:00,14.43943503,-19.0820339,23.15,940.0,3.0,200,0,1,0,0
73039,2016-03-02 11:00,14.64779661,-15.44762712,25.56932203,940.0,3.0,360,0,1,0,0
73040,2016-03-02 12:00,14.47505747,-12.21637931,27.36775862,939.7413793,3.0,30,0,1,0,0
73041,2016-03-02 13:00,8.470689655,-8.215862069,29.51982759,939.0,1.0,360,0,1,0,0
73042,2016-03-02 14:00,9.315114943,-4.689086207,32.46982759,938.4655172,5.0,350,0,1,0,0
73043,2016-03-02 15:00,5.097413793,-2.553327586,31.93551724,938.0,5.0,10,0,1,0,0
73044,2016-03-02 16:00,5.486494252999999,-0.7400689659999999,32.0,937.2758620999999,5.0,330,0,1,0,0
73045,2016-03-02 17:00,6.969310345,-0.26962069,32.328793100000006,937.0,7.0,350,0,1,0,0
73046,2016-03-02 18:00,15.00287356,-5.148448276,33.6537931,936.0862069,8.0,330,0,1,0,0
73047,2016-03-02 19:00,23.10005747,-8.610017241,31.10482759,936.0,7.0,270,0,1,0,0
73048,2016-03-02 20:00,29.11557471,-11.12362069,31.64344828,936.0,8.0,270,0,1,0,0
73049,2016-03-02 21:00,19.12011494,-12.88741379,30.99568966,936.0,1.0,360,0,1,0,0
73050,2016-03-02 22:00,34.82890805,-14.23948276,29.82310345,935.2068966,3.0,270,0,1,0,0
73051,2016-03-02 23:00,21.47074713,-15.30982759,28.45258621,935.0,4.0,310,0,1,0,0
73052,2016-03-03 0:00,25.30982759,-16.44862069,27.28,935.0,1.0,360,0,1,0,0
73053,2016-03-03 1:00,48.76724138,-17.65551724,25.75,934.3620689999999,3.0,360,0,1,0,0
73054,2016-03-03 2:00,30.37390805,-18.38931034,24.68103448,934.0,3.0,350,0,1,0,0
73055,2016-03-03 3:00,25.20850575,-19.06482759,23.62068966,934.0,1.0,360,0,1,0,0
73056,2016-03-03 4:00,26.93505747,-19.99155172,22.75862069,934.0,3.0,350,0,1,0,0
73057,2016-03-03 5:00,19.94810345,-20.52689655,22.13793103,933.4310345000001,1.0,0,0,1,0,0
73058,2016-03-03 6:00,16.01925287,-21.04086207,22.10482759,933.0,3.0,330,0,1,0,0
73059,2016-03-03 7:00,12.52936782,-21.62344828,21.38224138,933.0,4.0,20,0,1,0,0
73060,2016-03-03 8:00,15.02637931,-22.31844828,20.61775862,933.0,1.0,360,0,1,0,0
73061,2016-03-03 9:00,35.51310345,-21.77793103,21.03724138,933.0,4.0,260,0,1,0,0
73062,2016-03-03 10:00,17.10609195,-20.023793100000002,22.75896552,932.7241379000001,4.0,20,0,1,0,0
73063,2016-03-03 11:00,19.2291954,-16.743793099999998,25.00448276,932.0344828,8.0,350,0,1,0,0
73064,2016-03-03 12:00,5.176109195,-12.18327586,29.37086207,932.0,5.0,350,0,1,0,0
73065,2016-03-03 13:00,3.500971264,-10.62753448,29.45293103,931.6724138000001,4.0,10,0,1,0,0
73066,2016-03-03 14:00,2.897482759,-6.768913792999999,31.01293103,931.0,3.0,10,0,1,0,0
73067,2016-03-03 15:00,4.358850575,-2.6123448280000003,28.38793103,930.2241379000001,9.0,350,0,1,0,0
73068,2016-03-03 16:00,3.10137931,-0.948,30.22413793,929.8275861999999,6.0,340,0,1,0,0
73069,2016-03-03 17:00,4.787798851,-1.4152241380000001,31.35206897,929.0,4.0,350,0,1,0,0
73070,2016-03-03 18:00,5.018735632,-7.899758621,32.99431034,929.0,3.0,240,0,1,0,0
73071,2016-03-03 19:00,18.56821839,-9.262241378999999,31.33155172,928.5689654999999,7.0,260,0,1,0,0
73072,2016-03-03 20:00,31.66155172,-10.30586207,31.85086207,928.0,6.0,250,0,1,0,0
73073,2016-03-03 21:00,28.20988506,-12.06948276,30.68827586,928.0,5.0,260,0,1,0,0
73074,2016-03-03 22:00,20.30632184,-12.12293103,30.906206899999997,928.0,3.0,360,0,1,0,0
73075,2016-03-03 23:00,18.550402300000002,-12.90965517,30.63793103,927.6724138000001,5.0,200,0,1,0,0
73076,2016-03-04 0:00,32.18798851,-14.54362069,29.29862069,927.0,19.0,160,0,1,0,0
73077,2016-03-04 1:00,12.29816092,-13.43137931,29.88224138,927.0,17.0,180,0,1,0,0
73078,2016-03-04 2:00,13.91970115,-12.61534483,31.56327586,926.5344828,14.0,200,0,1,0,0
73079,2016-03-04 3:00,4.034494253,-11.91534483,32.55586207,925.7586207,22.0,190,0,1,0,0
73080,2016-03-04 4:00,4.0775287360000005,-11.4912069,32.74551724,925.0,13.0,190,0,1,0,0
73081,2016-03-04 5:00,4.906609195,-11.37965517,31.93948276,924.9827586000001,8.0,250,0,1,0,0
73082,2016-03-04 6:00,6.772011494,-11.55775862,32.06465517,924.2241379000001,8.0,220,0,1,0,0
73083,2016-03-04 7:00,19.75448276,-11.99948276,32.82603448,924.0,3.0,350,0,1,0,0
73084,2016-03-04 8:00,6.279793102999999,-12.68017241,32.3937931,923.7586207,2.0,360,0,1,0,0
73085,2016-03-04 9:00,3.067482759,-12.45327586,31.74568966,923.0,8.0,360,0,1,0,0
73086,2016-03-04 10:00,2.698821839,-11.485,31.38206897,922.3620689999999,4.0,360,0,1,0,0
73087,2016-03-04 11:00,2.648074713,-10.34206897,32.01293103,922.0,5.0,350,0,1,0,0
73088,2016-03-04 12:00,3.555913793,-8.446206897,33.26724138,921.6724138000001,4.0,20,0,1,0,0
73089,2016-03-04 13:00,3.629310345,-6.882431034,30.41534483,921.0,5.0,360,0,1,0,0
73090,2016-03-04 14:00,6.123218391,-5.705051724,33.66224138,921.0,4.0,360,0,1,0,0
73091,2016-03-04 15:00,6.092768362,-4.405067797,34.02983051,920.0169492,4.0,360,0,1,0,0
73092,2016-03-04 16:00,4.712169492,-3.943542373,33.52254237,920.0,3.0,360,0,1,0,0
73093,2016-03-04 17:00,3.0341754389999998,-3.9339122810000005,33.86245614,919.0877193,3.0,360,0,1,0,0
73094,2016-03-04 18:00,8.331994253,-4.570241379,34.00431034,919.0,4.0,310,0,1,0,0
73095,2016-03-04 19:00,13.05011494,-5.116982759,33.94827586,919.0,2.0,360,0,1,0,0
73096,2016-03-04 20:00,5.306086207,-5.540706897000001,34.03431034,919.0,2.0,360,0,1,0,0
73097,2016-03-04 21:00,16.39132184,-5.989103448,33.99982759,919.0,4.0,190,0,1,0,0
73098,2016-03-04 22:00,12.5545977,-6.3139482760000005,34.08465517,919.0,5.0,220,0,1,0,0
73099,2016-03-04 23:00,32.93293103,-6.738517241,34.10206897,919.0,2.0,360,0,1,0,0
73100,2016-03-05 0:00,27.62241379,-7.947103447999999,34.19948276,919.0,18.0,160,0,1,0,0
73101,2016-03-05 1:00,31.03304598,-7.5880344829999995,32.88482759,919.0,15.0,160,0,1,0,0
73102,2016-03-05 2:00,2.451183908,-5.995689655,34.63068966,919.0,18.0,180,0,1,0,0
73103,2016-03-05 3:00,0.7179080459999999,-6.161189655,34.88482759,919.3275861999999,17.0,180,0,1,0,0
73104,2016-03-05 4:00,0.71266092,-6.5432413789999995,34.83465517,919.3103447999999,24.0,170,0,1,0,0
73105,2016-03-05 5:00,0.63791954,-7.200413792999999,34.828793100000006,919.0,16.0,190,0,1,0,0
73106,2016-03-05 6:00,0.7279827590000001,-7.531017241,34.9412069,919.0,17.0,180,0,1,0,0
73107,2016-03-05 7:00,0.799816092,-7.878655172,34.90086207,919.0,18.0,180,0,1,0,0
73108,2016-03-05 8:00,1.055557471,-8.010189655,33.326206899999995,919.0,16.0,180,0,1,0,0
73109,2016-03-05 9:00,1.449712644,-7.411827586,34.58793103,919.0,13.0,180,0,1,0,0
73110,2016-03-05 10:00,1.6307528740000001,-6.111896552,34.56896552,919.0517241,15.0,170,0,1,0,0
73111,2016-03-05 11:00,1.135522989,-5.534017241,34.51137931,919.3275861999999,7.0,160,0,1,0,0
73112,2016-03-05 12:00,1.4731839080000002,-3.8666551719999998,34.175,920.0,14.0,170,0,1,0,0
73113,2016-03-05 13:00,1.132689655,-2.945965517,34.13913793,919.9482759,13.0,170,0,1,0,0
73114,2016-03-05 14:00,1.301735632,-2.1143620690000002,34.08172414,919.9310345000001,13.0,180,0,1,0,0
73115,2016-03-05 15:00,,,,,18.0,160,0,1,0,0
73116,2016-03-05 16:00,,,,,16.0,150,0,1,0,0
73117,2016-03-05 17:00,1.536867816,-1.225551724,39.47517241,919.0,15.0,170,0,1,0,0
73118,2016-03-05 18:00,1.685287356,-1.541965517,34.05741379,919.0,12.0,150,0,1,0,0
73119,2016-03-05 19:00,2.959770115,-2.049586207,34.01293103,919.0,14.0,150,0,1,0,0
73120,2016-03-05 20:00,2.46999435,-2.34859322,34.11152542,919.0,10.0,150,0,1,0,0
73121,2016-03-05 21:00,2.169502825,-2.943355932,34.23152542,919.0,10.0,150,0,1,0,0
73122,2016-03-05 22:00,1.6532126440000001,-3.288948276,34.22413793,919.0,6.0,150,0,1,0,0
73123,2016-03-05 23:00,16.60510345,-3.8932241380000003,34.16965517,919.6724138000001,5.0,150,0,1,0,0
73124,2016-03-06 0:00,9.945517241000001,-4.1488448280000005,34.395,920.0,3.0,60,0,1,0,0
73125,2016-03-06 1:00,36.69057471,-4.493551724,34.27603448,920.0,4.0,270,0,1,0,0
73126,2016-03-06 2:00,18.430804600000002,-4.675189655,34.27431034,920.0,7.0,140,0,1,0,0
73127,2016-03-06 3:00,7.760632183999999,-4.928741379,34.29034483,920.0,5.0,160,0,1,0,0
73128,2016-03-06 4:00,8.042028736,-5.087051724,33.99448276,920.0,12.0,150,0,1,0,0
73129,2016-03-06 5:00,4.024873563,-4.894362069,33.79051724,920.0,14.0,170,0,1,0,0
73130,2016-03-06 6:00,1.393672414,-4.9040517239999994,34.0287931,920.0,11.0,150,0,1,0,0
73131,2016-03-06 7:00,1.099632184,-5.149206897,34.15672414,920.0,15.0,170,0,1,0,0
73132,2016-03-06 8:00,0.9698448279999999,-5.447017241,34.08465517,920.0,12.0,180,0,1,0,0
73133,2016-03-06 9:00,1.466454023,-5.451568966,34.04155172,920.0,7.0,180,0,1,0,0
73134,2016-03-06 10:00,1.242333333,-4.8015689660000005,34.12931034,920.0,7.0,160,0,1,0,0
73135,2016-03-06 11:00,1.2035057470000001,-4.0585,33.41379310000001,920.0,7.0,170,0,1,0,0
73136,2016-03-06 12:00,1.007672414,-2.931758621,33.97706897,919.5344828,1.0,0,0,1,0,0
73137,2016-03-06 13:00,2.061678161,-2.238655172,33.08327586,919.0,7.0,360,0,1,0,0
73138,2016-03-06 14:00,2.04216092,-2.229706897,34.24551724,919.0,7.0,340,0,1,0,0
73139,2016-03-06 15:00,2.0129080459999997,-2.062637931,33.18672414,919.0,9.0,340,0,1,0,0
73140,2016-03-06 16:00,1.5488563219999998,-1.8228275859999998,33.23982759,919.0,10.0,350,0,1,0,0
73141,2016-03-06 17:00,2.596304598,-2.0268965519999997,33.91965517,919.0,5.0,340,0,1,0,0
73142,2016-03-06 18:00,8.657954023,-2.492810345,34.19948276,919.0,3.0,330,0,1,0,0
73143,2016-03-06 19:00,7.724827586,-3.235586207,33.31172414,919.0,4.0,190,0,1,0,0
73144,2016-03-06 20:00,3.504925287,-3.87362069,33.46724138,919.2068966,13.0,160,0,1,0,0
73145,2016-03-06 21:00,1.946890805,-4.12037931,34.1912069,920.0,12.0,160,0,1,0,0
73146,2016-03-06 22:00,1.416172414,-4.512775862,33.63068966,920.0,10.0,160,0,1,0,0
73147,2016-03-06 23:00,2.3817643680000002,-5.078844828,33.798793100000005,920.7241379000001,13.0,150,0,1,0,0
73148,2016-03-07 0:00,1.826695402,-5.527844827999999,33.32465517,921.0,17.0,140,0,1,0,0
73149,2016-03-07 1:00,1.7763563219999998,-6.632603447999999,34.286206899999996,921.8620689999999,20.0,160,0,1,0,0
73150,2016-03-07 2:00,1.286408046,-7.3960689660000005,31.885,922.0,25.0,170,0,1,0,0
73151,2016-03-07 3:00,1.0795,-7.475017241000001,33.90534483,922.3965517000001,17.0,160,0,1,0,0
73152,2016-03-07 4:00,1.204982759,-8.078706897,33.47258621,923.0,27.0,170,0,1,0,0
73153,2016-03-07 5:00,0.8730862070000001,-8.812931034,34.13362069,923.0,24.0,160,0,1,0,0
73154,2016-03-07 6:00,0.896551724,-9.274310345,31.16086207,923.0,26.0,170,0,1,0,0
73155,2016-03-07 7:00,1.211201149,-9.342068966,33.06637931,923.0,22.0,170,0,1,0,0
73156,2016-03-07 8:00,0.957850575,-9.364655172,32.40517241,923.8448276,22.0,170,0,1,0,0
73157,2016-03-07 9:00,1.115436782,-9.341551724,31.49,924.0,22.0,170,0,1,0,0
73158,2016-03-07 10:00,0.706413793,-8.340568966000001,33.38637931,924.0,23.0,160,0,1,0,0
73159,2016-03-07 11:00,1.166643678,-7.291086207,30.625,924.0,23.0,160,0,1,0,0
73160,2016-03-07 12:00,2.333719298,-6.048929825,33.70350877,924.0,20.0,140,0,1,0,0
73161,2016-03-07 13:00,2.922063218,-4.423603448,33.79034483,924.0,22.0,150,0,1,0,0
73162,2016-03-07 14:00,2.7289999999999996,-2.804413793,33.39931034,924.0,24.0,150,0,1,0,0
73163,2016-03-07 15:00,2.728488506,-1.9505,33.05017241,923.9310345000001,21.0,170,0,1,0,0
73164,2016-03-07 16:00,1.902275862,-0.8562931029999999,33.58327586,923.0,25.0,170,0,1,0,0
73165,2016-03-07 17:00,2.228488506,-0.012982758999999998,33.99275862,923.0,23.0,150,0,1,0,0
73166,2016-03-07 18:00,1.761925287,-2.041172414,34.11931034,923.0,14.0,160,0,1,0,0
73167,2016-03-07 19:00,2.3074425290000002,-5.381189655,34.13655172,923.0,22.0,160,0,1,0,0
73168,2016-03-07 20:00,3.17333908,-6.436206897000001,34.15224138,923.8965517000001,16.0,150,0,1,0,0
73169,2016-03-07 21:00,2.4066034480000003,-7.137637931,32.41534483,924.0,21.0,160,0,1,0,0
73170,2016-03-07 22:00,1.9266839080000002,-8.315775862,33.61482759,924.3448276,19.0,170,0,1,0,0
73171,2016-03-07 23:00,4.438258621,-8.325517241,31.03896552,925.0,18.0,170,0,1,0,0
73172,2016-03-08 0:00,3.2072988510000005,-8.073103448,32.845,925.0,19.0,170,0,1,0,0
73173,2016-03-08 1:00,1.618516667,-8.053883333,32.80966667,925.0,16.0,180,0,1,0,0
73174,2016-03-08 2:00,1.222206897,-8.328793102999999,31.47862069,925.0,19.0,160,0,1,0,0
73175,2016-03-08 3:00,1.096293103,-8.782586207,33.60931034,925.1206897,19.0,160,0,1,0,0
73176,2016-03-08 4:00,0.621637931,-8.914655172,32.11517241,925.1379310000001,19.0,160,0,1,0,0
73177,2016-03-08 5:00,0.906137931,-9.304482758999999,31.79603448,926.0,16.0,180,0,1,0,0
73178,2016-03-08 6:00,1.49716092,-9.835344828,33.00568966,925.8620689999999,22.0,170,0,1,0,0
73179,2016-03-08 7:00,1.723655172,-9.79362069,32.11913793,926.0,21.0,180,0,1,0,0
73180,2016-03-08 8:00,1.098666667,-9.97,32.04137931,926.0,14.0,190,0,1,0,0
73181,2016-03-08 9:00,1.2916781609999999,-9.604482759,32.67241379,926.0,23.0,180,0,1,0,0
73182,2016-03-08 10:00,1.054132184,-7.429706897000001,33.60206897,926.0,18.0,160,0,1,0,0
73183,2016-03-08 11:00,1.1532643679999999,-5.875844828,33.86051724,926.0,27.0,160,0,1,0,0
73184,2016-03-08 12:00,1.278224138,-4.249758621000001,34.07155172,926.0,27.0,150,0,1,0,0
73185,2016-03-08 13:00,1.157091954,-2.643293103,34.06051724,925.4137931,,0,0,1,0,0
73186,2016-03-08 14:00,1.288310345,-0.8910172409999999,33.40948276,925.0,21.0,140,0,1,0,0
73187,2016-03-08 15:00,1.48041954,1.5650172409999998,34.23413793,924.7413793,20.0,160,0,1,0,0
73188,2016-03-08 16:00,1.6604540230000002,3.2120517239999997,32.76293103,924.0,22.0,170,0,1,0,0
73189,2016-03-08 17:00,1.443005747,3.390224138,33.43655172,924.0,21.0,150,0,1,0,0
73190,2016-03-08 18:00,1.4071379309999998,2.420948276,34.20275862,924.0,17.0,150,0,1,0,0
73191,2016-03-08 19:00,1.2667413790000002,-2.1464655169999998,33.98689655,924.0,15.0,160,0,1,0,0
73192,2016-03-08 20:00,1.411902299,-4.469275862,34.23844828,924.0,17.0,190,0,1,0,0
73193,2016-03-08 21:00,2.5157816090000003,-4.970137931,34.43137931,924.0,21.0,180,0,1,0,0
73194,2016-03-08 22:00,2.080896552,-5.428448276,34.42517241,924.0,13.0,200,0,1,0,0
73195,2016-03-08 23:00,2.205068966,-5.427586207,34.28586207,924.1206897,21.0,170,0,1,0,0
73196,2016-03-09 0:00,1.1556321840000001,-5.383034482999999,34.35448276,924.0,25.0,170,0,1,0,0
73197,2016-03-09 1:00,1.0325574709999998,-5.3146724139999995,34.38655172,924.0,21.0,180,0,1,0,0
73198,2016-03-09 2:00,1.056971264,-5.838086207000001,34.54172414,924.0172413999999,18.0,190,0,1,0,0
73199,2016-03-09 3:00,1.400408046,-6.341482759,34.65810345,924.1034482999999,13.0,170,0,1,0,0
73200,2016-03-09 4:00,2.613488506,-7.5183965520000005,34.96534483,924.6206897,17.0,190,0,1,0,0
73201,2016-03-09 5:00,2.272051724,-8.136655172000001,34.33913793,924.4310345000001,18.0,190,0,1,0,0
73202,2016-03-09 6:00,1.7361034480000002,-8.956551724,34.18793103,924.0,21.0,180,0,1,0,0
73203,2016-03-09 7:00,2.359729885,-9.739137931,32.41655172,924.0,13.0,170,0,1,0,0
73204,2016-03-09 8:00,7.106247126,-10.785,33.41948276,924.0,3.0,140,0,1,0,0
73205,2016-03-09 9:00,5.2398275860000005,-9.781551724,32.89810345,924.0,8.0,130,0,1,0,0
73206,2016-03-09 10:00,2.615327586,-6.632913792999999,34.48603448,924.0,19.0,170,0,1,0,0
73207,2016-03-09 11:00,0.9061264370000001,-4.225568966,34.10034483,923.6551724,21.0,170,0,1,0,0
73208,2016-03-09 12:00,0.9755919540000001,-1.955534483,33.65086207,923.0,26.0,160,0,1,0,0
73209,2016-03-09 13:00,0.8405172409999999,0.12915517199999998,33.87241379,923.0,23.0,170,0,1,0,0
73210,2016-03-09 14:00,0.938706897,2.470448276,32.0,922.8448276,20.0,150,0,1,0,0
73211,2016-03-09 15:00,0.95833908,3.858224138,31.20534483,922.0,16.0,140,0,1,0,0
73212,2016-03-09 16:00,1.182942529,5.098551724,31.0,922.0,21.0,160,0,1,0,0
73213,2016-03-09 17:00,1.206890805,4.661068966,31.61206897,922.0,21.0,160,0,1,0,0
73214,2016-03-09 18:00,1.5105459769999998,2.523,32.83931034,921.6379310000001,24.0,160,0,1,0,0
73215,2016-03-09 19:00,1.808350575,-1.3109137929999999,34.10051724,922.0,16.0,140,0,1,0,0
73216,2016-03-09 20:00,1.9665,-3.11912069,34.21120689999999,922.0,11.0,180,0,1,0,0
73217,2016-03-09 21:00,0.845304598,-2.8031724139999996,34.31758621,922.0,21.0,170,0,1,0,0
73218,2016-03-09 22:00,0.600091954,-3.0522758619999997,34.78310345,922.0,20.0,150,0,1,0,0
73219,2016-03-09 23:00,0.459264368,-3.532465517,34.96275862,921.7758620999999,16.0,160,0,1,0,0
73220,2016-03-10 0:00,0.47654023,-4.869137931,34.91810345,921.1551724,12.0,210,0,1,0,0
73221,2016-03-10 1:00,1.468890805,-6.201706897,35.15068966,921.0,9.0,230,0,1,0,0
73222,2016-03-10 2:00,2.3214827590000002,-6.767793103,34.72827586,921.0,16.0,210,0,1,0,0
73223,2016-03-10 3:00,1.4113563219999998,-7.390224138,35.03172414,921.0,3.0,150,0,1,0,0
73224,2016-03-10 4:00,1.5579482759999999,-9.363965517,32.50586207,920.8103447999999,7.0,260,0,1,0,0
73225,2016-03-10 5:00,2.389333333,-9.893559322,34.32050847,920.0,3.0,360,0,1,0,0
73226,2016-03-10 6:00,2.537169492,-9.540169492,32.23711864,919.4745763000001,7.0,190,0,1,0,0
73227,2016-03-10 7:00,1.465505747,-9.557241379,34.73413793,919.0,4.0,200,0,1,0,0
73228,2016-03-10 8:00,8.194758621,-10.64,30.923793100000005,919.0,6.0,240,0,1,0,0
73229,2016-03-10 9:00,12.9537931,-10.93206897,33.45413793,918.3275861999999,3.0,280,0,1,0,0
73230,2016-03-10 10:00,13.69132184,-10.26655172,33.78724138,918.0689654999999,3.0,260,0,1,0,0
73231,2016-03-10 11:00,6.361149425,-7.845793102999999,35.16396552,918.0,1.0,360,0,1,0,0
73232,2016-03-10 12:00,5.276804598,-5.967051724,34.20275862,918.0,4.0,350,0,1,0,0
73233,2016-03-10 13:00,1.857810345,-2.661362069,34.20655172,917.0862069,8.0,340,0,1,0,0
73234,2016-03-10 14:00,1.1724310340000001,-0.073551724,33.34362069,916.7068966,9.0,350,0,1,0,0
73235,2016-03-10 15:00,1.234206897,3.662913793,33.03586207,916.0,1.0,360,0,1,0,0
73236,2016-03-10 16:00,2.73995977,3.459206897,32.19844828,916.0,3.0,240,0,1,0,0
73237,2016-03-10 17:00,2.565114943,1.3808275859999999,32.03448276,916.0,14.0,150,0,1,0,0
73238,2016-03-10 18:00,3.8324770110000004,0.86837931,32.62775862,916.1034482999999,14.0,150,0,1,0,0
73239,2016-03-10 19:00,3.9799712639999996,-0.051706897,33.73827586,917.0,10.0,150,0,1,0,0
73240,2016-03-10 20:00,4.445977011,-1.7009999999999998,33.31344828,917.2413793,9.0,140,0,1,0,0
73241,2016-03-10 21:00,3.275448276,-3.144793103,34.06448276,918.0862069,17.0,160,0,1,0,0
73242,2016-03-10 22:00,2.4490862069999997,-4.5054827589999995,34.14913793,919.0,19.0,170,0,1,0,0
73243,2016-03-10 23:00,2.136017241,-5.0432413789999995,34.12913793,919.9482759,15.0,160,0,1,0,0
73244,2016-03-11 0:00,1.872649425,-5.721965517,34.46568966,920.3448276,21.0,170,0,1,0,0
73245,2016-03-11 1:00,4.427166667,-6.13262069,34.32775862,921.2931034,18.0,160,0,1,0,0
73246,2016-03-11 2:00,3.247632184,-6.635948276000001,33.29155172,922.0,21.0,180,0,1,0,0
73247,2016-03-11 3:00,2.855298851,-7.280344828,33.40241379,922.8793103,26.0,180,0,1,0,0
73248,2016-03-11 4:00,0.7667586209999999,-6.455068966,34.4312069,923.0,26.0,180,0,1,0,0
73249,2016-03-11 5:00,0.55316092,-6.3931724139999995,34.35896552,923.3448276,22.0,180,0,1,0,0
73250,2016-03-11 6:00,0.575672414,-5.813275862,34.16396552,924.0,37.0,160,0,1,0,0
73251,2016-03-11 7:00,0.611574713,-5.961206897,34.26724138,924.0,36.0,170,0,1,0,0
73252,2016-03-11 8:00,0.531609195,-6.0689655170000005,34.32189655,924.2586207,28.0,170,0,1,0,0
73253,2016-03-11 9:00,0.724143678,-6.153431034,34.53431034,925.0,32.0,170,0,1,0,0
73254,2016-03-11 10:00,0.72319883,-4.801894737,34.30578947,925.8070175,32.0,170,0,1,0,0
73255,2016-03-11 11:00,0.713114943,-2.417931034,34.06310345,926.0,34.0,160,0,1,0,0
73256,2016-03-11 12:00,1.678218391,-0.290551724,34.23706897,926.0,23.0,160,0,1,0,0
73257,2016-03-11 13:00,1.662333333,2.186586207,33.52603448,926.0,18.0,160,0,1,0,0
73258,2016-03-11 14:00,1.2806839079999999,3.302982759,33.35327586,925.9827586000001,28.0,150,0,1,0,0
73259,2016-03-11 15:00,1.2796781609999999,3.724775862,32.82327586,925.0517241,16.0,150,0,1,0,0
73260,2016-03-11 16:00,1.157114943,3.256258621,32.00137931,925.0,24.0,160,0,1,0,0
73261,2016-03-11 17:00,1.8864540230000002,3.1882068969999997,32.51310345,925.0,19.0,160,0,1,0,0
73262,2016-03-11 18:00,1.098655172,2.695793103,33.0,925.0,19.0,160,0,1,0,0
73263,2016-03-11 19:00,2.162810345,-0.814344828,33.76448276,925.0,26.0,170,0,1,0,0
73264,2016-03-11 20:00,2.626017241,-2.9550517239999996,33.82189655,925.0,16.0,160,0,1,0,0
73265,2016-03-11 21:00,13.20076437,-5.056844828,34.24413793,925.0,7.0,200,0,1,0,0
73266,2016-03-11 22:00,6.436321839,-7.168396552000001,34.35344828,925.0,8.0,220,0,1,0,0
73267,2016-03-11 23:00,7.83862069,-7.140672414,32.78448276,925.0,10.0,220,0,1,0,0
73268,2016-03-12 0:00,6.561264368,-8.94262069,33.57603448,925.0,10.0,220,0,1,0,0
73269,2016-03-12 1:00,10.25275862,-9.877758621,32.39758621,925.0,7.0,160,0,1,0,0
73270,2016-03-12 2:00,7.805344828,-11.74931034,29.66275862,925.0,4.0,190,0,1,0,0
73271,2016-03-12 3:00,7.670172414,-12.96534483,30.21413793,925.0,7.0,160,0,1,0,0
73272,2016-03-12 4:00,6.111494252999999,-13.76775862,30.761206899999998,924.6896552000001,5.0,160,0,1,0,0
73273,2016-03-12 5:00,4.888908046,-15.15086207,28.93103448,924.0,5.0,250,0,1,0,0
73274,2016-03-12 6:00,13.42816092,-16.14775862,27.88775862,924.0,1.0,360,0,1,0,0
73275,2016-03-12 7:00,19.61988506,-17.08482759,26.43551724,924.0,5.0,250,0,1,0,0
73276,2016-03-12 8:00,16.86471264,-17.58224138,25.95551724,924.0,3.0,360,0,1,0,0
73277,2016-03-12 9:00,12.95287356,-16.20448276,26.60344828,924.0,4.0,50,0,1,0,0
73278,2016-03-12 10:00,10.7700565,-12.36966102,28.62423729,924.0,3.0,10,0,1,0,0
73279,2016-03-12 11:00,7.9198305079999995,-9.051915253999999,29.78813559,923.3898305,3.0,360,0,1,0,0
73280,2016-03-12 12:00,3.8031666669999997,-5.595241379,32.57068966,923.0,8.0,350,0,1,0,0
73281,2016-03-12 13:00,2.500390805,-2.677465517,33.0,922.0689654999999,6.0,340,0,1,0,0
73282,2016-03-12 14:00,2.375517241,0.24317241399999998,32.10637931,921.2758620999999,4.0,350,0,1,0,0
73283,2016-03-12 15:00,2.596816092,2.046741379,29.83931034,920.7241379000001,5.0,330,0,1,0,0
73284,2016-03-12 16:00,3.089591954,3.828775862,27.82051724,920.0,6.0,350,0,1,0,0
73285,2016-03-12 17:00,5.144367816,2.391931034,27.14241379,920.0,5.0,350,0,1,0,0
73286,2016-03-12 18:00,32.36574713,0.373517241,28.93982759,920.0,1.0,0,0,1,0,0
73287,2016-03-12 19:00,7.69591954,-1.446741379,31.88672414,920.0,7.0,220,0,1,0,0
73288,2016-03-12 20:00,7.321149425,-2.604586207,34.28637931,920.0,9.0,160,0,1,0,0
73289,2016-03-12 21:00,8.236034483,-3.1600517239999997,33.71241379,920.7931034,10.0,150,0,1,0,0
73290,2016-03-12 22:00,2.483132184,-3.690655172,34.28293103,921.0,13.0,140,0,1,0,0
73291,2016-03-12 23:00,3.542632184,-4.197706897,34.19672414,921.0,12.0,160,0,1,0,0
73292,2016-03-13 0:00,6.748741379,-5.964517241,34.59913793,921.0,13.0,150,0,1,0,0
73293,2016-03-13 1:00,5.8262643679999995,-6.744103448,34.68241379,921.0,18.0,170,0,1,0,0
73294,2016-03-13 2:00,3.772563218,-6.9969655170000005,34.70396552,921.9827586000001,18.0,160,0,1,0,0
73295,2016-03-13 3:00,4.548695402,-7.978672414,33.26172414,922.0,9.0,200,0,1,0,0
