,E Series Sensor Data,Linear Regression Prediction,Reference pm Measurement
9360,62.90206897,38.94291632,39
9361,27.39965517,17.37398895,18
9362,35.48672414,22.28116873,22
9363,42.005,26.20772858,28
9364,34.98603448,21.94840408,23
9365,17.82724138,11.52499299,11
9366,19.57482759,12.58781071,8
9367,30.00810345,18.9175179,20
9368,30.72224138,19.36266844,18
9369,31.37655172,19.72825839,20
9370,37.85482759,23.6873754,20
9371,21.90086207,13.98265507,12
9372,26.87724138,17.0056242,13
9373,30.30655172,19.08419398,17
9374,36.325,22.72433015,12
9375,44.40258621,27.63731073,22
9376,21.02534483,13.44203602,14
9377,17.8362069,11.51086956,14
9378,24.67677966,15.67675189,18
9379,72.91118644,44.99024536,23
9380,72.16896552,44.54020187,45
9381,24.47689655,15.56355922,15
9382,44.43,27.68051529,30
9383,45.08603448,28.07837799,28
9384,34.43241379,21.59468348,25
9385,45.39862069,28.25904083,31
9386,39.01896552,24.39054823,25
9387,77.57896552,47.79023814,50
9388,36.18258621,22.64373741,21
9389,36.84862069,23.05878558,21
9390,51.74017241,32.11493847,32
9391,56.54982759,35.02931094,33
9392,27.99637931,17.69671192,14
9393,34.87736842,21.88172121,22
9394,35.90534483,22.49936187,20
9395,33.20224138,20.86094435,18
9396,36.23844828,22.70435333,23
9397,25.59637931,16.22736283,14
9398,31.5237931,19.8346381,20
9399,56.67344828,35.10622889,31
9400,56.80672414,35.19005929,41
9401,34.50672414,21.62344125,18
9402,31.14241379,19.60067453,25
9403,35.76189655,22.40047056,34
9404,35.51482759,22.26380904,34
9405,37.72551724,23.61273081,33
9406,41.2062069,25.70271818,45
9407,38.55810345,24.09434044,31
9408,58.92793103,36.47975721,41
9409,56.15051724,34.77903691,39
9410,42.37775862,26.41051719,35
9411,76.4137931,47.08296272,51
9412,29.82965517,18.78622388,26
9413,31.48706897,19.78889166,18
9414,41.65948276,25.96737289,23
9415,40.98758621,25.54665914,24
9416,36.38068966,22.76051574,23
9417,58.91982759,36.43118935,30
9418,34.79551724,21.79991698,22
9419,29.26413793,18.43788963,19
9420,29.70706897,18.70113235,21
9421,33.30724138,20.87941498,20
9422,32.86189655,20.62395673,22
9423,31.575,19.84000373,17
9424,26.55275862,16.79094835,16
9425,30.06310345,18.90122622,16
9426,38.90793103,24.27352377,25
9427,36.55724138,22.83601725,26
9428,18.21793103,11.69247916,13
9429,9.142189655,6.202816888,8
9430,9.896610169,6.678032725,5
9431,20.14389831,12.89064555,14
9432,9.908965517,6.67072781,9
9433,18.86896552,12.10884479,15
9434,16.10482759,10.44111452,8
9435,12.10674138,7.993393987,7
9436,12.44977586,8.223901855,8
9437,9.215189655,6.252282026,6
9438,7.985603448,5.530423013,4
9439,5.744275862,4.135318828,4
9440,6.879189655,4.83149897,4
9441,4.694068966,3.528954533,4
9442,5.948310345,4.256678047,1
9443,5.014413793,3.681987724,2
9444,6.985551724,4.879530324,4
9445,6.294586207,4.502488794,2
9446,5.341896552,3.929061048,2
9447,4.05612069,3.12127159,3
9448,5.25745614,3.868899434,7
9449,6.066155172,4.370166331,4
9450,7.563258621,5.248388472,3
9451,18.03760345,11.63651165,15
9452,5.673672414,4.106150112,7
9453,6.9225,4.83434371,1
9454,7.973948276,5.462862366,2
9455,2.603396552,2.224776605,3
9456,4.097431034,3.145685876,0
9457,5.890913793,4.170516532,1
9458,7.626362069,5.267123413,3
9459,2.849137931,2.361853523,3
9460,1.581896552,1.593304927,3
9461,1.160896552,1.331412218,2
9462,1.021517241,1.203660608,0
9463,1.051706897,1.209639209,1
9464,1.477,1.571701384,2
9465,1.482775862,1.569339154,2
9466,1.547431034,1.609956416,2
9467,1.568913793,1.543854021,0
9468,1.459758621,1.462815005,0
9469,1.488482759,1.483850578,2
9470,1.301672414,1.380970566,3
9471,1.738465517,1.640419407,1
9472,1.67962069,1.670876704,0
9473,2.027362069,1.884777228,1
9474,2.590517241,2.181620085,2
9475,3.158034483,2.628816434,0
9476,3.679603448,2.84915199,0
9477,4.689724138,3.466556604,2
9478,4.757172414,3.51256493,2
9479,4.573310345,3.409245419,2
9480,4.646568966,3.452061964,3
9481,4.534482759,3.41707052,4
9482,4.10062069,3.128760563,4
9483,4.042389831,3.180215161,2
9484,3.920949153,3.079631478,2
9485,3.632189655,2.86412441,7
9486,6.311913793,4.490956827,5
9487,5.633655172,4.121619008,2
9488,9.473793103,6.478788207,4
9489,5.40087931,3.928868244,4
9490,4.360637931,3.377745818,5
9491,4.9755,3.743824088,4
9492,5.758672414,4.162380606,4
9493,20.01787931,12.83697208,9
9494,20.33637931,13.02719798,14
9495,54.86241379,33.98465558,29
9496,20.57051724,13.17542315,14
9497,15.93672414,10.35260452,12
9498,27.4854386,17.37399843,26
9499,16.42793103,10.62725358,10
9500,11.80293103,7.812522922,9
9501,10.55375862,7.068295978,6
9502,14.95356897,9.727465535,6
9503,28.78758621,18.1363942,24
9504,18.68137931,11.98193223,18
9505,38.90948276,24.26537392,30
9506,58.44827586,36.12248665,32
9507,62.64706897,38.67349748,41
9508,31.45431034,19.72759277,21
9509,42.87568966,26.66199907,32
9510,28.82051724,18.11623962,20
9511,20.72724138,13.18764024,17
9512,24.87827586,15.70218071,14
9513,23.0187931,14.5946198,14
9514,19.89655172,12.69325651,12
9515,39.01568966,24.29433755,19
9516,35.45637931,22.13463996,19
9517,24.55155172,15.49464429,17
9518,21.21,13.46704878,8
9519,21.60189655,13.70036758,15
9520,21.55931034,13.6802173,17
9521,19.47017241,12.42681118,14
9522,16.86165517,10.85121149,16
9523,4.747051724,3.496319573,0
9524,4.751534483,3.463489362,0
9525,3.718362069,2.843352838,0
9526,6.28012069,4.421173533,1
9527,10.62081034,7.065192713,8
9528,19.31189655,12.30523777,12
9529,17.5667069,11.2634701,13
9530,18.54839655,11.87682128,10
9531,7.52712069,5.170462915,22
9532,7.026034483,4.859891618,5
9533,12.26989655,8.015218216,5
9534,8.99087931,6.046785841,6
9535,4.730135593,3.432681947,3
9536,7.362728814,5.045665077,0
9537,3.589017241,2.747692698,1
9538,9.646758621,6.419239655,4
9539,4.400913793,3.217407819,2
9540,4.116344828,3.074660386,3
9541,7.551672414,5.137675108,4
9542,6.916736842,4.73269848,3
9543,8.849206897,5.923664194,8
9544,26.93155172,16.87983587,19
9545,14.68189655,9.455754947,13
9546,12.65137931,8.229210877,11
9547,7.803206897,5.267567674,9
9548,6.110517241,4.251702283,7
9549,5.734189655,3.995110628,5
9550,9.369413793,6.221255031,8
9551,6.451206897,4.432194222,6
9552,14.02610345,9.030669432,7
9553,23.78660345,14.97696574,14
9554,18.21827586,11.62632222,12
9555,21.875,13.80512195,11
9556,12.8967069,8.374128823,7
9557,5.328982759,3.764820531,2
9558,9.080275862,6.055492635,2
9559,15.11913793,9.737005127,6
9560,11.75155172,7.678498709,8
9561,3.938293103,2.966733024,4
9562,4.942672414,3.543933192,1
9563,5.749810345,4.049845929,2
9564,23.52858621,14.83619764,9
9565,29.59675862,18.50862675,10
9566,29.09465517,18.22338382,20
9567,14.45389655,9.320602927,11
9568,20.05206897,12.73145186,18
9569,10.08132759,6.662279715,3
9570,14.63068966,9.432102329,6
9571,11.65487931,7.588634708,7
9572,7.969672414,5.36957791,4
9573,7.955637931,5.389839843,1
9574,6.330344828,4.364386386,1
9575,6.932534483,4.717469284,4
9576,21.75206897,13.73364548,8
9577,20.27293103,12.849117,12
9578,28.58310345,17.89469075,21
9579,24.68862069,15.52151878,15
9580,38.01568966,23.59709346,32
9581,21.67396552,13.65356847,12
9582,24.26103448,15.22526807,17
9583,30.15224138,18.80965253,19
9584,23.6037931,14.83431702,16
9585,44.31827586,27.41105379,17
9586,50.28017241,31.02211848,25
9587,96.14050847,58.86607566,48
9588,43.28847458,26.74991598,17
9589,37.32965517,23.12353617,20
9590,46.06275862,28.44121932,28
9591,28.82719298,17.97231743,16
9592,19.01327586,11.98684026,9
9593,20.99293103,13.21392231,11
9594,16.02241379,10.18127985,7
9595,26.76517241,16.71565258,11
9596,27.22327586,16.99412848,17
9597,21.93086207,13.78165879,16
9598,16.68982759,10.59267077,21
9599,47.57068966,29.32979506,38
9600,39.18155172,24.22602164,30
9601,61.31086207,37.6792543,38
9602,57.53327586,35.38048268,39
9603,40.26155172,24.87809819,26
9604,41.7937931,25.81519666,28
9605,83.70362069,51.26142225,48
9606,39.39913793,24.36667395,23
9607,41.16637931,25.42971131,24
9608,50.61413793,31.17743451,26
9609,40.85655172,25.23460134,21
9610,24.575,15.34752556,16
9611,13.8362069,8.81913103,4
9612,29.1912069,18.1433539,13
9613,12.66067241,8.096729106,8
9614,6.874948276,4.559565006,4
9615,5.989896552,4.055588105,1
9616,5.100517241,3.50957531,2
9617,13.33663793,8.511586413,3
9618,3.889327586,2.778626218,2
9619,3.415189655,2.47236598,2
9620,5.153793103,3.53149371,1
9621,10.72424138,6.921402854,7
9622,9.876344828,6.393981002,8
9623,9.273017241,6.03132005,7
9624,9.08062069,5.928889759,4
9625,6.737137931,4.493224879,4
9626,26.67108621,16.60324601,13
9627,15.60810345,9.89139991,12
9628,15.94172414,10.07658746,11
9629,55.45948276,34.07468208,36
9630,51.05844828,31.41101134,30
9631,30.95689655,19.18355435,18
9632,56.12172414,34.45658773,35
9633,33.52706897,20.75616281,18
9634,35.19157895,21.75201585,20
9635,47.34948276,29.10611584,26
9636,34.65396552,21.38360332,22
9637,19.49153448,12.26641345,9
9638,2.071827586,1.682105894,4
9639,1.301724138,1.223517248,0
9640,1.25279661,1.194299034,0
9641,0.98020339,1.015394707,0
9642,1.327568966,1.244348262,0
9643,0.274431034,0.592961289,0
9644,0.905206897,0.992523215,0
9645,0.285913793,0.621037674,0
9646,0.175258621,0.551430481,0
9647,0.251396552,0.538281034,0
9648,0.239913793,0.457298587,0
9649,0.16087931,0.520972279,0
9650,0.123551724,0.495551117,0
9651,0.198241379,0.421260904,0
9652,0.215482759,0.493843049,0
9653,0.024413793,0.430257841,2
9654,0.271551724,0.569336447,1
9655,0.334724138,0.613721151,1
9656,0.393689655,0.644205831,1
9657,0.16662069,0.50673015,0
9658,0.017241379,0.420725562,0
9659,0.126431034,0.478613901,0
9660,0.369275862,0.614653667,0
9661,0.393741379,0.634489624,0
9662,0.297396552,0.515296601,0
9663,0.058896552,0.352142459,0
9664,0.357741379,0.550805578,2
9665,0.466896552,0.706932914,3
9666,0.262948276,0.489782089,2
9667,0.382172414,0.669109306,1
9668,0.530206897,0.743898645,0
9669,0.714086207,0.774175105,0
9670,0.386465517,0.678339922,0
9671,0.912413793,0.9159665,0
9672,0.969827586,0.961975919,0
9673,0.530086207,0.766839002,1
9674,0.797413793,0.933368466,2
9675,0.501465517,0.723753017,0
9676,0.951155172,1.028820836,0
9677,0.395137931,0.688062693,0
9678,0.028706897,0.399212153,0
9679,0.487017241,0.745988091,2
9680,0.44112069,0.650890072,2
9681,0.195396552,0.495872171,0
9682,0.264327586,0.581980845,0
9683,0.305526316,0.640371967,0
9684,0.114931034,0.461390608,0
9685,0.823275862,0.900922397,0
9686,0.320344828,0.617221058,3
9687,0.317517241,0.654534285,2
9688,0.534465517,0.684316324,0
9689,0.534465517,0.788773111,1
9690,0.908,0.912179497,2
9691,0.676559322,0.861093703,1
9692,0.457661017,0.648030932,0
9693,1.686793103,1.417123732,0
9694,0.719810345,0.848141466,1
9695,0.547465517,0.727928016,2
9696,0.413775862,0.648316405,2
9697,0.670965517,0.73175938,1
9698,0.093344828,0.367804498,1
9699,0.114913793,0.431528088,0
9700,0.176724138,0.44399563,0
9701,0.441137931,0.585896007,1
9702,0.379224138,0.512145521,0
9703,0.191051724,0.388371393,0
9704,0.260086207,0.469198468,0
9705,0.219810345,0.42965809,0
9706,0.153655172,0.387009604,0
9707,0.106275862,0.244967761,0
9708,0.12212069,0.26392533,1
9709,0.369206897,0.376398903,1
9710,0.32612069,0.498760915,3
9711,0.096241379,0.353108093,2
9712,0.408051724,0.53640911,0
9713,0.624965517,0.666463779,1
9714,0.225568966,0.425017031,0
9715,0.102,0.340005155,0
9716,0.186810345,0.362420312,0
9717,0.272913793,0.329671752,0
9718,0.561741379,0.608059759,0
9719,0.293155172,0.45467732,0
9720,0.25,0.350558352,1
9721,0.255741379,0.34171673,0
9722,0.274413793,0.429953931,0
9723,0.475568966,0.563677024,2
9724,0.681051724,0.65527847,3
9725,1.571775862,1.233120956,0
9726,0.877948276,0.817872542,0
9727,0.847947368,0.832097503,0
9728,1.602017241,1.222982705,0
9729,1.271534483,1.101041083,0
9730,1.507137931,1.248556919,2
9731,0.985637931,0.888971656,6
9732,4.13512069,2.799026973,3
9733,9.007275862,5.783407648,3
9734,3.521672414,2.433266584,5
9735,1.9555,1.465308421,5
9736,1.606344828,1.301495464,1
9737,1.546,1.21792359,0
9738,0.377913793,0.494672358,0
9739,0.925310345,0.83886879,0
9740,1.372172414,1.116641692,2
9741,2.064637931,1.537778262,2
9742,8.983965517,5.724165969,5
9743,13.45937931,8.47048823,11
9744,7.347,4.753159903,8
9745,20.14728814,12.49708236,14
9746,7.021568966,4.543772311,8
9747,3.356396552,2.274566517,3
9748,7.761724138,4.942981464,2
9749,4.542931034,3.020900442,4
9750,3.454017241,2.321963766,3
9751,3.339017241,2.28235402,3
9752,1.885051724,1.392455126,3
9753,1.22562069,0.95534649,0
9754,1.156637931,0.911706798,0
9755,1.474103448,1.158820856,1
9756,1.45687931,1.154510614,0
9757,2.275862069,1.597626928,0
9758,1.921,1.425427904,0
9759,2.136517241,1.553460123,1
9760,2.587637931,1.827751259,2
9761,2.386517241,1.706277564,3
9762,1.811758621,1.305752788,2
9763,1.844793103,1.328723052,0
9764,1.961172414,1.423770767,0
9765,2.93962069,2.010803226,4
9766,5.339017241,3.466486816,4
9767,5.32062069,3.443731882,3
9768,3.364982759,2.257444886,3
9769,4.0315,2.659926114,3
9770,5.561931034,3.588281871,3
9771,6.681310345,4.269030764,4
9772,4.87062069,3.16837832,2
9773,4.110672414,2.703851674,0
9774,2.801706897,1.91011435,1
9775,3.004258621,2.033041043,0
9776,1.928172414,1.376873911,1
9777,2.780086207,1.89186681,3
9778,2.400862069,1.662014491,1
9779,1.896534483,1.360740813,0
9780,1.778741379,1.298637916,0
9781,2.057465517,1.439873849,0
9782,2.288,1.624342881,0
9783,47.34741379,29.12903657,35
9784,39.76551724,24.52995227,40
9785,18.16241379,11.40297296,17
9786,30.01534483,18.60697382,24
9787,38.57741379,23.8244065,28
9788,35.46293103,21.92811923,25
9789,35.38844828,21.88599403,27
9790,30.57896552,18.95955582,27
9791,23.47017241,14.64845322,20
9792,18.3587931,11.533093,15
9793,19.54931034,12.26179034,12
9794,17.76465517,11.1778437,13
9795,14.46948276,9.177175187,13
9796,17.59896552,11.06900123,17
9797,23.16189655,14.44784669,18
9798,30.39086207,18.84554637,18
9799,34.59068966,21.40055109,21
9800,29.18280702,18.10709169,18
9801,28.54896552,17.7301812,23
9802,42.4012069,26.14439357,34
9803,26.45827586,16.45703787,22
9804,36.46086207,22.52663968,33
9805,35.53327586,21.96401561,32
9806,35.79689655,22.13039087,31
9807,53.04344828,32.60594048,43
9808,48.30189655,29.7108148,39
9809,33.83189655,20.93435433,17
9810,41.9737931,25.87441488,31
9811,44.70017241,27.55953417,34
9812,40.74568966,25.07536474,30
9813,16.0212069,10.09576097,8
9814,23.82948276,14.8567666,18
9815,17.8287931,11.22634791,13
9816,7.658103448,5.018675713,9
9817,5.716896552,3.838377798,4
9818,40.62457627,25.04981175,22
9819,7.064898305,4.656383703,5
9820,2.774431034,2.053749452,3
9821,3.211155172,2.367556296,6
9822,3.22987931,2.331778475,3
9823,9.8835,6.408126613,3
9824,3.449741379,2.488518528,3
9825,3.425293103,2.482214758,2
9826,4.278810345,2.982893017,2
9827,5.961275862,4.019614327,3
9828,4.979827586,3.411509971,3
9829,5.821896552,3.94083996,4
9830,6.251172414,4.180753612,6
9831,7.757103448,5.122877486,6
9832,7.837586207,5.123097642,10
9833,2.780155172,2.049362822,6
9834,2.35912069,1.817799098,3
9835,2.402258621,1.934082558,0
9836,2.568982759,1.975639947,0
9837,2.375017241,1.915860279,0
9838,2.317465517,1.788502083,0
9839,1.988551724,1.592746263,2
9840,1.431068966,1.344118195,2
9841,1.347706897,1.212635743,3
9842,1.130706897,1.166830501,3
9843,1.37637931,1.25904708,2
9844,1.577637931,1.435807494,2
9845,1.646551724,1.390818895,2
9846,2.261482759,1.860782005,3
9847,2.033017241,1.736368133,4
9848,2.152293103,1.69166478,1
9849,2.419482759,1.846554051,0
9850,1.543807018,1.321366157,0
9851,1.081931034,1.037429348,0
9852,1.350568966,1.210801151,1
9853,1.406637931,1.289098936,1
9854,1.819034483,1.498771992,1
9855,1.551706897,1.373032447,2
9856,1.739982759,1.484355111,2
9857,1.828965517,1.535443454,0
9858,1.998534483,1.643435905,0
9859,1.702534483,1.45185101,0
9860,1.55887931,1.367738864,0
9861,1.205431034,1.16075028,4
9862,1.359206897,1.254823063,3
9863,1.728482759,1.475691124,1
9864,0.892172414,1.045838476,2
9865,0.997155172,1.074854526,0
9866,0.581862069,0.794778069,1
9867,0.685344828,0.863839374,3
9868,0.032965517,0.531744281,3
9869,0.024396552,0.469693282,4
9870,0.676576271,0.882635673,2
9871,0.425152542,0.777604076,2
9872,0.287327586,0.679943795,2
9873,0.668068966,0.915551676,0
9874,0.071775862,0.55626498,0
9875,0.271517241,0.673238725,2
9876,0.235655172,0.65729542,3
9877,0.116310345,0.575723234,1
9878,0.096241379,0.507263199,1
9879,0.662344828,0.896481931,3
9880,0.522982759,0.819243069,3
9881,0.122068966,0.514647403,0
9882,0.12637931,0.516159885,3
9883,2.060258621,1.690002915,7
9884,1.064672414,1.138046548,4
9885,0.14937931,0.531700494,4
9886,0.584724138,0.79570087,4
9887,0.349103448,0.704472149,2
9888,0.166637931,0.581689987,2
9889,0.37787931,0.601710687,2
9890,0.221258621,0.605283297,1
9891,0.149396552,0.592491571,3
9892,0.182413793,0.597922583,2
9893,0.238465517,0.637649194,0
9894,0.627175439,0.79688336,0
9895,0.495655172,0.806330608,1
9896,0.333362069,0.712954033,2
9897,0.362051724,0.633463093,0
9898,0.58337931,0.860607464,0
9899,0.652310345,0.904830909,4
9900,0.451103448,0.788931207,3
9901,0.857724138,1.035763188,4
9902,1.162465517,1.206566921,4
9903,0.932465517,1.116832846,3
9904,0.564586207,0.850730736,5
9905,0.79887931,1.027090045,3
9906,0.764431034,1.014101376,2
9907,0.455431034,0.832411727,1
9908,0.432465517,0.763356886,0
9909,1.073275862,1.219156779,2
9910,0.195396552,0.683853861,3
9911,0.242844828,0.703912089,2
9912,0.500017241,0.772690448,3
9913,0.093362069,0.517922663,4
9914,0.186827586,0.677661547,3
9915,0.130689655,0.640401951,3
9916,0.423793103,0.810391997,2
9917,0.408068966,0.792623739,0
9918,0.155103448,0.589755,0
9919,0.337689655,0.640922831,3
9920,0.607775862,0.804757463,3
9921,0.673844828,0.941857929,1
9922,0.169482759,0.527517688,1
9923,0.663813559,0.939114446,1
9924,0.912423729,1.096574483,5
9925,0.376431034,0.780164192,4
9926,0.478344828,0.77060172,4
9927,0.70112069,0.955830104,3
9928,1.3305,1.378770113,6
9929,0.83762069,1.045330831,4
9930,0.90087931,1.083864318,0
9931,0.642241379,0.966804811,2
9932,0.992810345,1.105155459,2
9933,0.784517241,0.998636269,1
9934,0.77162069,0.988297445,1
9935,1.29887931,1.337784104,4
9936,0.67387931,0.950416829,3
9937,0.617810345,0.815203829,4
9938,0.304568966,0.70152432,3
9939,0.564672414,0.84485222,2
9940,0.692517241,0.913124029,0
9941,0.517206897,0.811823182,0
9942,0.39512069,0.729327855,6
9943,0.327534483,0.698717997,5
9944,0.328964912,0.579831493,4
9945,0.498551724,0.758682163,2
9946,0.781586207,0.980010038,2
9947,0.557413793,0.747655727,2
9948,0.738482759,0.850888273,1
9949,0.534413793,0.749828677,3
9950,0.781551724,1.012819025,3
9951,0.985603448,1.037003434,2
9952,1.364948276,1.390628399,1
9953,1.74987931,1.583412484,3
9954,1.86062069,1.677738542,4
9955,1.566103448,1.418460665,2
9956,1.683896552,1.569671036,4
9957,1.560344828,1.483049157,3
9958,1.334844828,1.333898532,0
9959,1.408017241,1.390341019,0
9960,1.856362069,1.593911794,2
9961,1.594793103,1.422874658,6
9962,1.535844828,1.408044233,3
9963,1.260068966,1.182514101,0
9964,1.571896552,1.382242341,4
9965,0.826086207,0.922971316,4
9966,0.465482759,0.747511306,1
9967,0.596310345,0.778239968,1
9968,0.221103448,0.585130304,1
9969,0.810293103,0.907865091,1
9970,0.507155172,0.657877547,3
9971,0.237068966,0.496161984,3
9972,0.209775862,0.471342285,2
9973,0.377844828,0.608250904,2
9974,0.439603448,0.642358332,2
9975,0.70759322,0.823643197,2
9976,1.183644068,1.141101107,2
9977,1.66812069,1.439014464,7
9978,1.063241379,1.11334594,5
9979,0.349137931,0.691383021,1
9980,7.196862069,4.858994313,5
9981,3.018448276,2.292197011,6
9982,0.492827586,0.82951418,4
9983,0.620706897,0.850894069,0
9984,1.007172414,1.128918212,2
9985,1.096241379,1.141821515,4
9986,0.304568966,0.619667887,1
9987,0.945396552,1.077324754,0
9988,1.397965517,1.365747063,2
9989,3.663724138,2.759713472,5
9990,2.629293103,2.054781898,4
9991,4.643655172,3.278576174,4
9992,3.69537931,2.7244078,3
9993,4.422362069,3.160969387,5
9994,4.982333333,3.560861179,5
9995,1.419534483,1.424189851,3
9996,1.452534483,1.481721212,3
9997,0.978482759,1.161477263,2
9998,1.324706897,1.413870496,1
9999,1.27587931,1.404162037,4
10000,3.882051724,2.993786363,6
10001,5.038741379,3.700668663,8
10002,25.19672414,15.91806102,22
10003,25.15989655,15.93591524,15
10004,32.16586207,20.17418476,24
10005,39.97293103,24.9344897,32
10006,45.85586207,28.50256116,26
10007,39.90965517,24.88005173,29
10008,15.99158621,10.36113378,7
10009,19.85655172,12.69973101,9
10010,39.18396552,24.43068323,22
10011,26.49241379,16.72591599,13
10012,26.20948276,16.55992288,16
10013,42.03741379,26.18798788,28
10014,14.66793103,9.556765407,13
10015,22.93212069,14.57967878,18
10016,18.47862069,11.88274803,11
10017,17.06517241,11.03662868,13
10018,22.31758621,14.24326213,19
10019,28.20517241,17.82333425,24
10020,20.49396552,13.14415956,18
10021,11.28051724,7.550316758,12
10022,6.686706897,4.773400759,13
10023,27.84039655,17.6076642,23
10024,11.80593103,7.850171327,10
10025,17.43689655,11.25960183,12
10026,18.32017241,11.78085458,12
10027,22.30586207,14.19289505,14
10028,15.55355932,10.10337052,10
10029,30.06864407,18.91420034,14
10030,26.8437931,16.9508961,17
10031,29.21103448,18.39127957,18
10032,14.91258621,9.707560139,10
10033,12.00437931,7.943362252,8
10034,7.442724138,5.17206926,4
10035,5.123603448,3.738227204,3
10036,5.199758621,3.793611442,5
10037,6.396344828,4.512703226,4
10038,5.625719298,4.083152307,3
10039,5.728362069,4.148721621,3
10040,5.722793103,4.146285623,3
10041,6.389172414,4.553979899,4
10042,4.472637931,3.397876802,4
10043,4.501362069,3.436804046,3
10044,3.533051724,2.827563039,1
10045,2.87787931,2.441171939,3
10046,5.285896552,3.904751358,5
10047,12.45415517,8.254909747,10
10048,12.49862069,8.266661352,9
10049,8.466448276,5.834106197,8
10050,62.2487931,38.50668318,38
10051,23.17936207,14.78103397,14
10052,12.59224138,8.325814024,11
10053,16.76275862,11.24394769,10
10054,41.94258621,26.55861378,27
10055,25.52413793,16.58549483,14
10056,15.04763793,10.22113842,11
10057,13.00374138,8.979737729,10
10058,27.23241379,17.622759,24
10059,27.87534483,18.00478432,17
10060,17.77396552,11.8852046,13
10061,24.55275862,15.98842131,19
10062,11.58948276,8.112404771,8
10063,12.66534483,8.77808975,5
10064,18.20241379,12.14846258,19
10065,24.14034483,15.76580336,20
10066,20.60534483,13.61582909,24
10067,14.67155172,10.02066962,13
10068,12.68851724,8.827574311,13
10069,5.468327586,4.448941842,8
10070,5.089068966,4.205509845,6
10071,6.747241379,5.195425061,6
10072,18.10743103,12.09610679,10
10073,7.718396552,5.789461774,7
10074,7.130586207,5.448517102,7
10075,19.88396552,13.20210845,14
10076,11.92848276,8.35360635,10
10077,24.99258621,16.26471072,10
10078,17.75613793,11.86900965,9
10079,24.25448276,15.84053288,15
10080,13.48844828,9.295508351,9
10081,8.650333333,6.328317145,9
10082,9.590344828,6.919331453,9
10083,11.18374138,7.886310585,10
10084,17.28327586,11.56350662,10
10085,22.36637931,14.67951289,12
10086,14.26241379,9.73504471,12
10087,10.40224138,7.385286422,11
10088,9.266931034,6.715940641,8
10089,9.930362069,7.123327674,9
10090,6.601810345,5.08416101,6
10091,5.344913793,4.323666817,4
10092,3.448327586,3.169417972,1
10093,3.205465517,3.025879382,0
10094,5.035948276,4.181249234,7
10095,8.015568966,5.966023863,6
10096,5.365017241,4.368837467,4
10097,10.52310345,7.465436576,8
10098,61.49189655,38.41083361,34
10099,18.73551724,12.46069439,15
10100,8.886431034,6.477529141,5
10101,12.18536207,8.490163344,10
10102,19.07039655,12.65841048,13
10103,44.74137931,28.25465932,28
10104,39.79862069,25.23860396,30
10105,14.76763793,10.03589051,9
10106,12.00977586,8.355341859,5
10107,13.28741379,9.121749512,5
10108,10.29139655,7.317178054,5
10109,8.905137931,6.460784105,5
10110,12.14591379,8.426825689,7
10111,16.73024138,11.19251761,8
10112,4.899568966,4.017031989,5
10113,15.79310345,10.6300067,11
10114,6.122155172,4.79301923,8
10115,8.521568966,6.238711969,7
10116,6.212586207,4.799249613,7
10117,5.380793103,4.332817046,7
10118,5.245758621,4.223337592,7
10119,5.691137931,4.523183639,6
10120,5.698137931,4.508630318,3
10121,22.98253448,15.00626237,13
10122,17.80637931,11.88276792,16
10123,7.768948276,5.766719935,7
10124,17.24155172,11.52003503,10
10125,21.87431034,14.3265656,8
10126,30.43672414,19.54158049,19
10127,10.95068966,7.691032996,5
10128,22.0112069,14.39377704,16
10129,31.08396552,19.88988161,16
10130,27.59327586,17.75854596,18
10131,21.08310345,13.78506346,11
10132,10.76732759,7.508466373,8
10133,9.352915254,6.663093048,4
10134,48.45022034,30.40126504,29
10135,14.22706897,9.615242808,9
10136,7.225741379,5.408254712,7
10137,9.089586207,6.544080667,3
10138,4.78945614,3.934240295,1
10139,3.274396552,2.992229812,3
10140,6.911034483,5.180255167,4
10141,11.78155172,8.140400515,7
10142,14.90851724,10.07434863,9
10143,18.68644828,12.33664893,16
10144,16.71667241,11.15415776,14
10145,18.7037931,12.36155318,14
10146,14.88586207,9.996749245,11
10147,16.72810345,11.1495902,14
10148,18.31896552,12.09205627,16
10149,32.10453448,20.46532111,17
10150,15.17844828,10.18210124,11
10151,11.725,8.086532241,12
10152,15.05465517,10.06089905,11
10153,10.89006897,7.539188157,8
10154,14.14758621,9.528217636,8
10155,9.698568966,6.83734486,6
10156,10.11637931,7.053568528,7
10157,14.27275862,9.596435084,9
10158,33.13758621,21.04975321,26
10159,21.83706897,14.18114785,16
10160,13.92931034,9.371269315,12
10161,17.07982759,11.30300698,23
10162,16.20137931,10.76882977,11
10163,10.092,7.051767865,7
10164,4.087603448,3.407893103,3
10165,9.394689655,6.616644017,12
10166,12.34724138,8.427229205,13
10167,17.48206897,11.53327741,12
10168,28.45362069,18.19424615,21
10169,10.9717931,7.579311104,12
10170,24.63603448,15.88793882,17
10171,51.56931034,32.23494616,28
10172,60.05103448,37.39919219,37
10173,40.26982759,25.35707897,26
10174,37.93396552,23.92591498,25
10175,22.16224138,14.36322498,13
10176,34.83965517,22.0513075,20
10177,16.90310345,11.16731554,9
10178,36.06448276,22.80919967,25
10179,13.36,9.030468491,12
10180,27.74827586,17.7440231,18
10181,53.12842105,33.15744654,37
10182,13.99724138,9.3943507,20
10183,50.67931034,31.67711675,39
