Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],NO2[ppb],Pressure[Pa],Airpointer_NO[ppb],Airpointer_NO2[ppb],Airpointer_NOx[ppb],Airpointer_O3[ppb],Airpointer_PM10_conc[ppb],Airpointer_PM10-2.5_conc[ppb],Airpointer_Air_Temperature[degC],Airpointer_Relative_Humidity[percent],Airpointer_PM2.5_conc[ppb]
2020-05-28 17:00:00,23.665388888888884,70.29527777777778,7.4894444444444455,10.482777777777777,10.815000000000003,53.802888888888894,138.7346111111111,99146.88944444443,1.3947666666666667,6.519833333333336,7.7469166666666665,28.414033333333332,7.620699999999999,3.202583333333334,990.2606166666667,19.35134999999999,4.417966666666668
2020-05-28 18:00:00,23.75838888888889,70.73211111111112,5.793333333333333,7.787777777777777,8.031666666666668,54.01383333333334,139.4012777777778,99135.25555555559,0.6929000000000001,6.091433333333334,6.862899999999999,26.55068333333333,6.2274166666666675,2.5443500000000006,990.3584666666671,19.3289,3.683049999999999
2020-05-28 19:00:00,23.8901111111111,69.141,4.354444444444445,5.784444444444444,5.964444444444446,51.3967222222222,138.33266666666665,99147.27666666666,1.072,10.472983333333335,11.456016666666667,20.123949999999997,8.396683333333334,4.432233333333331,990.3973666666672,19.17066666666668,3.9639500000000023
2020-05-28 20:00:00,23.454666666666657,69.21183333333333,5.079999999999999,7.011666666666668,7.248888888888888,51.56922222222223,138.52311111111112,99151.36555555555,0.2849333333333333,9.138599999999997,9.423650000000002,25.187549999999995,9.806766666666668,4.5175833333333335,990.5744333333325,18.592183333333335,5.2892833333333344
2020-05-28 21:00:00,22.73827777777778,69.33411111111111,8.833333333333334,13.03611111111111,13.486666666666665,53.666611111111116,137.70049999999995,99175.47555555559,0.6003166666666668,14.431699999999998,14.815766666666663,22.226800000000004,10.629150000000001,4.695816666666667,990.5131333333333,18.28669999999999,5.933283333333337
2020-05-28 22:00:00,22.333333333333343,70.78533333333333,11.510555555555555,17.30111111111111,17.92,56.28016666666668,141.48144444444446,99170.39833333332,0.4659833333333333,12.428033333333335,12.894216666666665,16.590400000000002,10.216300000000002,5.0878499999999995,990.2710333333329,18.172216666666678,5.129466666666668
2020-05-28 23:00:00,22.088388888888886,70.74344444444445,7.342777777777776,11.066666666666668,11.472222222222221,53.89666666666668,141.23522222222223,99146.61722222221,0.32448333333333335,9.412666666666668,9.73701666666667,16.68745,9.872733333333333,6.282066666666667,989.8745666666678,17.94195,3.59105
2020-05-29 00:00:00,21.718555555555543,70.89899999999999,3.2433333333333336,4.716666666666668,4.921111111111112,51.648500000000006,139.5858888888889,99110.76388888888,-4999.224650000002,-4994.113116666665,-4993.897400000001,-4989.941266666668,7.4224999999999985,4.399016666666667,989.6251166666667,17.892716666666658,3.024500000000001
2020-05-29 01:00:00,21.76194444444445,70.34305555555557,2.9105555555555553,4.155000000000001,4.318888888888888,50.80283333333333,137.0798333333333,99082.27055555557,0.4213333333333332,11.981699999999996,12.403066666666662,16.78655,11.419899999999997,7.052533333333332,989.1499333333326,17.92178333333333,4.3674333333333335
2020-05-29 02:00:00,21.510555555555552,71.0511111111111,4.230555555555555,5.976111111111113,6.262777777777775,53.54516666666668,139.5142777777778,99038.37,0.16215000000000002,7.0840499999999995,7.2462833333333325,24.058916666666665,9.413833333333333,5.29775,989.174183333333,18.268583333333346,4.115116666666667
2020-05-29 03:00:00,21.696277777777766,70.58783333333336,4.227222222222222,5.924444444444443,6.177777777777776,53.09477777777778,137.0998888888889,99040.78000000001,0.18955000000000005,5.078716666666666,5.268349999999999,26.524283333333333,10.308949999999998,5.962966666666664,988.9332000000007,18.199233333333343,4.3459666666666665
2020-05-29 04:00:00,21.729444444444443,69.47177777777779,4.323333333333334,6.231666666666669,6.493333333333333,52.35255555555557,135.9856111111111,99017.06944444444,0.3705833333333333,6.826433333333336,7.197033333333332,25.38084999999999,10.74403333333333,5.895499999999998,989.1602166666664,18.110416666666683,4.848333333333334
2020-05-29 05:00:00,21.743833333333328,68.58466666666668,4.850555555555556,7.008888888888888,7.31444444444444,52.35477777777779,133.03105555555553,99037.82999999997,1.6059166666666664,13.195366666666668,14.725649999999991,18.226883333333326,13.748299999999999,8.191750000000003,989.3683166666667,18.095016666666663,5.5562666666666685
2020-05-29 06:00:00,22.204666666666668,67.22249999999998,5.813888888888889,8.416666666666666,8.817222222222226,51.606722222222224,138.31538888888886,99060.48611111114,3.3088666666666664,13.0477,16.356483333333333,22.544766666666668,14.540433333333336,9.190250000000002,989.7430500000008,19.510883333333336,5.349933333333335
2020-05-29 07:00:00,25.46350000000001,57.760222222222204,4.891111111111111,6.798888888888892,7.077222222222223,46.768055555555556,124.20555555555556,99080.25111111114,2.6081166666666658,10.382233333333334,12.990250000000001,29.8146,28.274266666666673,15.749183333333336,989.7615166666656,20.626983333333328,12.516050000000002
2020-05-29 08:00:00,28.04177777777778,50.441888888888876,13.339999999999998,24.844444444444445,29.52722222222222,49.82583333333333,102.36283333333334,99064.9694444444,3.1059166666666673,11.897916666666658,15.003849999999998,27.10516666666667,100.90073333333335,49.92233333333333,989.5131000000002,21.054233333333332,50.98146666666666
2020-05-29 09:00:00,26.912222222222226,53.88272222222222,18.873888888888896,36.949444444444445,46.18777777777779,51.51133333333333,92.79266666666665,99043.85444444446,4.308700000000001,11.720850000000002,15.901900000000003,27.68283333333333,20.142616666666672,12.803700000000003,989.0949666666668,22.411200000000004,7.33838333333333
2020-05-29 10:00:00,29.03244444444444,49.99816666666666,6.977777777777779,9.582777777777777,10.009444444444442,49.83694444444444,91.92133333333332,98992.80611111109,3.033583333333334,12.65933333333333,15.274199999999999,22.61668333333334,18.963816666666663,10.26956666666666,988.9119499999997,19.945583333333325,8.693683333333333
2020-05-29 11:00:00,26.056611111111113,62.35472222222222,11.346666666666664,16.034444444444446,16.99555555555555,56.19594444444444,98.02861111111112,98987.35666666667,3.1480499999999987,10.150983333333334,13.299116666666672,27.222716666666663,14.99501666666667,7.330416666666667,987.8166333333338,20.040616666666658,7.66515
2020-05-29 12:00:00,24.93144444444444,66.23583333333333,10.975555555555554,15.881666666666666,16.509444444444444,51.3365,143.37422222222224,98882.9738888889,2.623050000000001,7.511566666666668,10.13433333333333,41.02126666666666,13.091149999999997,7.292633333333331,986.9102833333341,21.842533333333332,5.799333333333332
2020-05-29 13:00:00,27.765944444444454,55.168500000000016,6.528888888888891,8.595555555555556,8.937222222222223,49.71422222222221,119.84983333333332,98778.40222222224,1.629233333333333,6.383083333333335,8.36821666666667,43.06260000000001,15.84535,9.923633333333333,986.1890666666669,21.65191666666666,5.923350000000002
2020-05-29 14:00:00,27.923111111111112,53.01661111111113,8.248888888888889,10.65611111111111,11.241111111111115,55.85322222222222,93.98572222222224,98704.5972222222,1.2843666666666667,5.521650000000004,6.767300000000002,48.5992,16.4905,9.974166666666664,985.4250333333335,23.128499999999995,6.517083333333335
2020-05-29 15:00:00,29.47122222222222,48.410388888888896,6.904444444444444,8.920555555555554,9.293333333333335,58.032444444444444,84.45922222222224,98623.61888888887,0.6993833333333331,3.93295,4.632983333333334,44.765483333333336,12.806783333333334,7.996983333333336,986.224483333333,19.969950000000008,4.8084
2020-05-29 16:00:00,26.99338888888889,51.45216666666666,7.023888888888891,8.487222222222224,8.97111111111111,61.47205555555555,85.67827777777781,98717.59388888885,0.49241666666666656,2.9322833333333325,3.424733333333334,33.7127,6.9422333333333315,4.441216666666666,987.1521666666671,17.703983333333337,2.5019000000000005
2020-05-29 17:00:00,23.30205555555555,57.975666666666676,0.5933333333333334,0.9244444444444445,1.0177777777777777,49.10888888888888,78.82227777777776,98828.40000000001,0.49231666666666674,2.0188833333333336,2.6101333333333323,32.99095000000001,6.840583333333332,3.4150666666666654,987.5980499999993,16.01421666666666,3.4256000000000006
2020-05-29 18:00:00,20.88011111111111,61.25600000000001,1.6600000000000004,2.3249999999999997,2.4299999999999997,47.471499999999985,106.7602222222222,98881.63444444443,0.37433333333333324,1.9956999999999998,2.3666333333333327,35.27931666666668,7.766766666666667,3.70575,988.210866666667,16.025466666666667,4.0615499999999995
2020-05-29 19:00:00,20.341333333333335,57.85533333333334,2.4711111111111097,3.2716666666666665,3.392222222222222,47.7201111111111,108.46650000000001,98947.11055555556,0.2143,2.01865,2.232933333333334,38.04356666666667,8.15485,4.166533333333334,989.3663499999998,15.40424999999999,3.9879166666666666
2020-05-29 20:00:00,19.5535,57.100833333333334,3.6216666666666675,4.524444444444444,4.737777777777778,49.7995,99.1373888888889,99065.21833333331,0.32465000000000005,2.0584166666666674,2.3641833333333335,35.90503333333333,8.455883333333336,4.034533333333332,990.2822999999997,14.951849999999984,4.4211833333333335
2020-05-29 21:00:00,18.858722222222216,58.53666666666667,5.7777777777777795,7.379444444444445,7.663888888888888,49.77511111111111,98.40849999999999,99159.5827777778,0.24253333333333327,2.37815,2.6205833333333346,32.0867,9.09175,5.0463000000000005,990.9761500000001,14.969033333333336,4.045233333333332
2020-05-29 22:00:00,18.621055555555568,59.257611111111096,4.778888888888891,6.105555555555557,6.31111111111111,48.219888888888896,99.67644444444444,99227.64611111111,0.15286666666666665,2.0166999999999997,2.169666666666667,31.20961666666667,8.156249999999998,4.546816666666667,991.256183333334,14.528366666666665,3.6090499999999994
