,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-25 8:00,32.47083333,45.41166667,11.22166667,15.92666667,16.85166667,45.36116667,1.4277502,123.3845,1.417938567,99639.995,4.059,10.92,14.978,23.071,22.742,12.295,10.456,23.666,68.931
2020-05-25 9:00,36.63816667,36.721,9.826666667,15.125,17.405,48.6535,1.428108867,109.4358333,1.418520667,99671.99167,5.979,9.844,15.981,30.593,32.032,18.796,13.239,25.366,59.273
2020-05-25 10:00,38.55266667,33.41033333,9.911666667,13.45166667,15.11166667,50.54766667,1.428267567,117.6928333,1.418676517,99688.22833,1.699,5.368,7.052,41.569,22.773,14.12,8.655,26.797,54.071
2020-05-25 11:00,40.3285,29.73816667,5.068333333,6.813333333,7.096666667,52.3785,1.428412367,136.8231667,1.418726717,99727.28167,0.56,2.995,3.555,50.686,17.457,10.575,6.88,28.939,46.487
2020-05-25 12:00,40.05,29.867,6.316666667,8.331666667,8.731666667,56.98466667,1.428278683,156.9286667,1.418530617,99722.44,0.37,2.632,3.001,55.978,19.373,12.21,7.165,30.623,42.43
2020-05-25 13:00,36.89316667,35.986,11.15,15.12166667,15.69166667,63.01166667,1.427812983,146.5025,1.4182506,99711.21833,0.608,6.12,6.728,56.48,26.106,14.943,11.165,28.945,50.733
2020-05-25 14:00,35.33516667,37.9415,10.685,14.855,15.54166667,62.985,1.4276512,116.2773333,1.418313883,99697.02,0.628,5.735,6.352,63.821,29.967,18.539,11.424,28.888,49.851
2020-05-25 15:00,36.34292135,36.33314607,8.542696629,11.92134831,12.62696629,60.44764045,1.427813337,98.76651685,1.41857227,99685.74382,0.288,3.713,4.001,65.81,25.067,14.53,10.532,29.796,46.844
2020-05-25 16:00,34.462,39.60533333,6.883333333,9.9,10.61,60.63116667,1.427613133,98.322,1.418356467,99661.31,0.46,3.558,4.018,56.305,23.495,13.512,9.979,29.557,48.262
2020-05-25 17:00,36.77516667,35.43616667,8.888333333,12.37666667,13.02,58.30333333,1.427906383,92.18183333,1.418675783,99624.81667,0.516,4.422,5.029,55.928,25.489,15.403,10.084,29.181,49.386
2020-05-25 18:00,34.388,37.90683333,7.876666667,11.06333333,11.62833333,60.447,1.427609167,101.9361667,1.418318517,99635.735,0.761,6.198,6.755,51.737,25.219,15.923,9.302,28.097,50.791
2020-05-25 19:00,31.749,40.48483333,8.86,12.285,12.97666667,59.57983333,1.427359833,95.13433333,1.4180802,99636.73,0.588,9.79,10.295,44.134,20.557,10.978,9.576,26.435,52.625
2020-05-25 20:00,28.70166667,46.08366667,12.835,17.91833333,18.77,57.00033333,1.42712145,90.47683333,1.41781185,99679.75,0.658,16.172,16.924,34.765,25.468,14.264,11.204,22.855,64.71
2020-05-25 21:00,25.96833333,52.35483333,17.98833333,25.91666667,27.69833333,58.373,1.426849683,95.83416667,1.417535017,99739.9,0.258,20.13,20.454,32.867,26.769,14.564,12.221,20.983,71.736
2020-05-25 22:00,24.54,56.03433333,17.68166667,26.265,27.565,56.6705,1.426768717,98.2575,1.417408267,99797.24667,0.203,13.742,13.93,36.757,25.282,12.285,12.992,19.939,75.933
2020-05-25 23:00,23.312,57.34466667,15.625,23.57,24.51,56.59516667,1.426669067,99.49683333,1.417306133,99833.05167,0.15,13.02,13.367,38.314,21.118,8.87,12.247,19.003,76.917
2020-05-26 0:00,22.64133333,59.59,18.49,28.34666667,30.00833333,56.10916667,1.426625467,105.7321667,1.4172089,99863.19333,0.221,16.541,16.774,31.718,24.2,10.577,13.623,18.408,80.321
2020-05-26 1:00,22.088,61.719,20.27333333,31.91666667,35.43666667,55.74466667,1.426594817,109.2831667,1.417147733,99877.01333,0.151,13.045,13.191,34.463,25.014,9.955,15.058,18.035,83.117
2020-05-26 2:00,21.61866667,62.686,21.04,32.83166667,37.065,54.443,1.426591117,115.1495,1.417074967,99860.67,0.229,17.989,18.219,23.384,27.302,11.366,15.931,17.628,84.853
2020-05-26 3:00,21.36316667,63.45383333,20.93833333,32.805,36.95,55.561,1.426549983,116.2803333,1.417051417,99860.75833,0.167,9.473,9.64,35.004,27.939,12.403,15.535,17.397,85.784
2020-05-26 4:00,21.31666667,64.6405,21.59333333,33.48666667,37.90666667,53.629,1.426588167,119.2675,1.417025683,99881.57833,1.052,16.342,18.091,22.714,28.455,12.341,16.112,17.608,85.232
2020-05-26 5:00,21.3165,64.92233333,23.94166667,37.80333333,44.98,57.19,1.426511917,128.402,1.4169555,99925.71,6.48,30.776,36.18,10.367,29.356,10.913,18.445,17.387,86.327
2020-05-26 6:00,22.08783333,63.533,24.24,38.40166667,45.65833333,54.84033333,1.426617,131.6886667,1.416977967,99987.34167,6.477,26.641,34.002,9.451,31.028,11.798,19.227,17.822,84.879
2020-05-26 7:00,26.762,51.74166667,21.86666667,33.53,37.71666667,51.2615,1.427073517,119.8793333,1.417413333,100000.2017,5.146,18.148,23.767,23.773,28.487,11.696,16.789,19.983,75.866
2020-05-26 8:00,31.314,42.59766667,17.10166667,25.79,27.34666667,51.30966667,1.42750185,104.5955,1.4179645,100003.8517,2.769,10.569,13.339,34.101,27.572,12.683,14.89,22.553,66.91
2020-05-26 9:00,35.04666667,37.36016667,13.06333333,18.70333333,19.62,53.85066667,1.42782545,98.54866667,1.41842265,99981.93167,5.207,15.704,20.789,31.193,28.015,14.878,13.139,25.236,59.008
2020-05-26 10:00,36.57483333,36.07166667,10.83333333,15.20666667,16.15333333,53.73733333,1.427988167,113.5603333,1.418480083,99960.71167,2.05,9.337,11.386,45.539,35.751,22.531,13.209,26.982,53.779
2020-05-26 11:00,39.142,31.49616667,10.93,14.57333333,15.47666667,57.43966667,1.428173233,128.7338333,1.418655183,99960.875,1.51,7.344,8.672,56.419,31.035,19.491,11.546,28.361,49.074
2020-05-26 12:00,38.60183333,32.49983333,11.345,14.68833333,15.305,59.48366667,1.428070567,149.6355,1.4184228,99936.82667,0.705,4.851,5.557,58.707,24.268,13.91,10.356,29.112,47.169
2020-05-26 13:00,38.11666667,33.43433333,9.776666667,13.115,13.65666667,58.01383333,1.428053233,138.1076667,1.418460283,99914.28833,0.496,3.788,4.284,60.13,23.849,13.389,10.456,30.082,45.22
2020-05-26 14:00,38.2325,32.39766667,9.548333333,13.00666667,13.51333333,56.71966667,1.428094517,124.9343333,1.418580683,99869.48167,0.585,3.53,4.119,60.24,23.971,13.522,10.452,30.376,43.816
2020-05-26 15:00,38.92166667,29.5385,8.7,11.41833333,11.91333333,55.52816667,1.42819355,127.556,1.418639283,99819.665,0.641,3.432,4.073,58.93,25.565,16.324,9.233,31.02,39.573
2020-05-26 16:00,39.24633333,28.8315,7.141666667,9.806666667,10.38,56.50533333,1.4282054,133.7646667,1.418626367,99767.57667,0.757,4.02,4.602,58.354,23.761,14.538,9.216,31.384,38.827
2020-05-26 17:00,39.16166667,28.33466667,7.261666667,9.836666667,10.31,55.6795,1.4282152,129.724,1.418649383,99709.85333,0.623,3.638,4.243,57.691,23.146,13.828,9.318,31.248,38.527
2020-05-26 18:00,36.35383333,33.06316667,9.601666667,12.885,13.49166667,64.227,1.427729817,130.0998333,1.418320833,99715.56167,3.209,17.816,22.185,49.095,23.299,13.444,9.853,29.699,43.984
2020-05-26 19:00,31.369,41.54166667,13.42166667,18.49166667,19.52833333,64.16933333,1.427221967,103.1403333,1.417979417,99753.95833,2.67,21.273,23.283,45.47,24.45,13.118,11.333,24.834,58.98
2020-05-26 20:00,28.35133333,46.905,26.28,34.555,36.48833333,64.24666667,1.426928733,89.1945,1.417786483,99790.865,3.165,20.469,23.506,48.824,32.445,10.218,22.225,23.212,63.737
2020-05-26 21:00,26.56566667,51.844,17.34,24.72166667,26.85833333,60.31533333,1.42685645,86.78566667,1.417650783,99836.96333,1.827,22.641,24.04,37.684,20.585,9.323,11.262,22.071,69.106
2020-05-26 22:00,25.3475,54.70783333,18.94,25.63666667,28.02166667,56.96516667,1.426828917,88.50083333,1.41754525,99895.78333,0.114,9.905,10.009,43.307,21.465,10.502,10.964,21.039,72.853
2020-05-26 23:00,24.66583333,56.49583333,13.69833333,20.19333333,21.645,53.38016667,1.426850217,93.994,1.417450867,99913.48667,0.124,7.812,7.936,40.997,21.304,9.654,11.649,20.45,75.535
2020-05-27 0:00,24.11483333,58.28566667,11.73,17.49333333,18.73666667,54.04483333,1.426790383,100.5925,1.417358167,99916.01,0.133,9.023,9.157,39.852,23.037,11.58,11.454,20.024,78.092
2020-05-27 1:00,23.8395,59.872,13.09666667,19.195,20.45666667,54.075,1.426766967,105.3936667,1.417300267,99899.54667,0.066,18.453,18.519,29.535,29.816,17.455,12.361,19.986,79.46
2020-05-27 2:00,23.49033333,60.8165,16.705,24.19666667,25.33833333,54.22816667,1.426734833,110.1206667,1.417237317,99903.37833,0.19,24.39,24.58,19.258,24.65,11.748,12.902,19.923,80.206
2020-05-27 3:00,23.06833333,61.74516667,17.76166667,25.65,26.74,53.52216667,1.426715167,116.6043333,1.417155467,99893.87,1.18,21.277,23.249,19.367,24.295,10.988,13.308,19.235,82.196
2020-05-27 4:00,22.86066667,62.50366667,19.20833333,28.14666667,29.75,49.90316667,1.426775783,116.8483333,1.417137983,99891.83333,2.998,17.98,21.59,15.529,30.404,15.831,14.576,19.012,83.412
2020-05-27 5:00,22.5905,63.50583333,20.56,30.31666667,32.54,48.14566667,1.4267922,118.0823333,1.4171095,99896.88833,2.995,19.729,22.661,6.987,34.034,18.364,15.667,18.728,84.897
2020-05-27 6:00,23.85466667,62.21233333,20.90666667,30.965,33.59833333,46.558,1.426930617,124.5198333,1.417153433,99934.455,3.586,18.486,22.781,8.107,30.15,14.355,15.793,19.955,80.381
2020-05-27 7:00,29.6225,49.33166667,17.61833333,25.29833333,26.775,47.55583333,1.427419767,114.7916667,1.417714617,99931.89167,9.043,25,34.908,15.784,31.345,17.203,14.136,23.452,66.877
2020-05-27 8:00,35.2585,33.23,9.276666667,12.765,13.485,48.34583333,1.4279707,90.43916667,1.41851265,99914.08667,3.691,14.059,17.598,33.478,27.337,16.87,10.467,25.524,51.209
2020-05-27 9:00,37.15733333,27.826,6.39,8.84,9.465,55.52833333,1.4280087,116.3946667,1.4185246,99889.39167,3.902,13.372,16.929,39.821,30.54,20.896,9.648,26.544,43.919
2020-05-27 10:00,37.41666667,29.48283333,7.008333333,9.57,10.17333333,55.4035,1.428038817,145.9333333,1.418315867,99876.16333,2.575,10.448,13.163,44.012,32.115,22.063,10.055,26.982,45.814
2020-05-27 11:00,36.53883333,31.21783333,7.335,10.06833333,10.56666667,56.2915,1.427926933,139.8911667,1.418263117,99872.49833,1.219,7.071,8.195,50.198,36.978,26.828,10.151,26.892,46.989
2020-05-27 12:00,36.4065,30.93283333,6.441666667,8.746666667,9.201666667,55.40366667,1.427933033,121.9226667,1.4183928,99857.89,0.996,5.784,6.78,52.121,24.218,15.547,8.665,27.466,44.748
2020-05-27 13:00,35.0815,33.3045,6.545,8.876666667,9.35,56.94933333,1.42775975,118.5373333,1.4182661,99852.00167,0.995,5.665,6.882,53.348,24.042,15.628,8.415,27.066,46.83
2020-05-27 14:00,35.0145,33.42766667,6.731666667,9.198333333,9.598333333,55.70116667,1.427780583,103.8781667,1.418376133,99816.33667,1.044,5.635,6.569,54.97,25.951,17.349,8.611,27.356,46.192
2020-05-27 15:00,36.82033333,30.77616667,5.763333333,7.805,8.211666667,51.60333333,1.428061883,96.563,1.418645867,99761.275,0.51,3.244,3.754,53.953,19.92,12.059,7.859,28.023,43.534
2020-05-27 16:00,35.511,30.708,5.161666667,7.085,7.505,54.66766667,1.42785565,108.646,1.418395617,99729.15667,1.085,5.316,6.338,48.459,19.472,12.155,7.314,27.274,43.58
2020-05-27 17:00,35.54266667,28.4515,3.566666667,4.935,5.236666667,51.6205,1.427927267,98.69566667,1.418479433,99673.00833,1.31,5.634,7.088,48.361,17.817,11.769,6.042,28.171,37.963
2020-05-27 18:00,33.78416667,30.19883333,10.74333333,13.58333333,14.815,55.3915,1.427659383,101.5233333,1.41825255,99625.72333,0.524,4.8,5.337,49.886,18.838,12.851,5.987,28.004,38.233
2020-05-27 19:00,30.59233333,38.71483333,8.57,11.80833333,12.30333333,61.876,1.427197083,96.3965,1.41795365,99648.70333,0.836,9.483,10.263,54.397,21.38,12.18,9.203,25.109,51.291
2020-05-27 20:00,27.63916667,44.46933333,14.295,19.10166667,20.39333333,62.43533333,1.426903917,83.16666667,1.417769717,99679.18667,0.425,18.724,19.115,49.864,21.904,12.021,9.887,22.258,61.147
2020-05-27 21:00,25.52033333,49.3055,19.85,26.47,28.825,64.5515,1.426678567,86.92066667,1.417570467,99720.97167,0.518,25.958,26.446,42.232,22.297,11.331,10.961,20.97,66.161
2020-05-27 22:00,24.47733333,51.1015,14.65,20.625,21.63166667,62.502,1.4266375,85.90183333,1.417499567,99743.22833,0.109,23.143,23.269,40.771,19.632,9.235,10.4,20.444,66.915
2020-05-27 23:00,23.93066667,52.8025,12.915,18.47833333,19.33666667,62.8615,1.426585017,96.49033333,1.417376233,99736.38167,0.644,30.029,31.193,34.101,22.231,11.026,11.205,20.096,68.624
2020-05-28 0:00,23.44883333,53.994,11.49666667,16.605,17.37666667,60.46,1.426597217,96.56716667,1.4173391,99728.43333,0.316,26.011,25.937,33.572,21.331,10.917,10.415,19.682,70.177
2020-05-28 1:00,23.59616667,53.86666667,7.68,10.885,11.465,55.86816667,1.42670835,96.16883333,1.417353433,99729.63667,0.102,11.847,11.955,35.12,18.572,10.56,8.012,20.531,66.651
2020-05-28 2:00,24.21866667,52.93566667,4.24,5.983333333,6.336666667,50.05616667,1.426884967,94.185,1.417415617,99693.97,0.211,12.318,12.536,26.073,13.508,8.138,5.373,21.191,64.625
2020-05-28 3:00,24.2375,53.11466667,3.458333333,4.938333333,5.235,50.14766667,1.426884717,94.21666667,1.417417017,99682.50667,0.227,8.538,8.764,26.958,12.653,7.576,5.075,20.806,66.533
2020-05-28 4:00,23.87416667,53.979,3.69,5.311666667,5.731666667,49.71133333,1.426864,97.37066667,1.4173651,99674.92167,0.169,10.835,11.007,22.174,15.172,9.742,5.43,19.99,70.254
2020-05-28 5:00,23.37483333,56.0805,5.413333333,7.69,8.193333333,50.90266667,1.426796983,102.766,1.417285583,99686.695,5.609,20.368,26.493,13.074,18.387,12.098,6.286,19.426,73.415
2020-05-28 6:00,23.3835,57.0595,8.158333333,11.77,12.31166667,49.19316667,1.42683445,108.398,1.417242583,99673.83333,3.901,22.465,26.345,10.438,20.672,12.795,7.876,19.195,75.427
2020-05-28 7:00,23.52583333,56.7445,8.293333333,11.94833333,12.52666667,49.53683333,1.42683905,107.552,1.41726,99649.85833,4.32,17.904,21.707,14.606,16.373,8.481,7.892,18.782,77.104
2020-05-28 8:00,23.83183333,55.956,6.351666667,9.018333333,9.525,49.31,1.426869133,106.1498333,1.417293783,99640.33167,2.256,11.347,13.799,21.832,17.599,10.841,6.755,18.848,76.363
2020-05-28 9:00,25.693,51.86066667,5.26,7.128333333,7.525,48.37016667,1.42704385,103.3678333,1.41745545,99625.97833,2.072,7.959,9.85,25.034,21.068,15.057,5.995,20.182,71.254
2020-05-28 10:00,26.95466667,49.434,3.761666667,5.44,5.87,48.32183333,1.427149717,95.29283333,1.41761365,99575.53667,1.466,6.796,8.262,26.668,22.412,16.451,5.944,21.128,68.42
2020-05-28 11:00,29.85283333,45.08366667,4.888333333,6.61,7.048333333,47.65333333,1.427438433,95.67633333,1.417885733,99495.27333,2.516,6.702,9.164,29.578,21.244,15.266,5.982,22.836,63.483
2020-05-28 12:00,31.884,40.90116667,3.931666667,5.535,5.956666667,49.00333333,1.4276069,87.51983333,1.418153933,99415.08333,1.215,5.28,6.495,34.994,16.845,10.966,5.875,23.502,61.749
2020-05-28 13:00,28.91716667,48.73716667,6.443333333,8.673333333,9.145,54.29033333,1.42720335,92.60083333,1.417819267,99402.19,0.753,5.814,6.567,34.011,19.368,13.163,6.203,21.094,74.409
2020-05-28 14:00,24.813,63.30166667,9.268333333,13.38333333,14.17833333,53.9785,1.426849533,108.0106667,1.417353183,99356.595,0.931,7.157,8.088,30.338,13.195,6.619,6.574,19.033,89.093
2020-05-28 15:00,23.67716667,67.55466667,9.69,14.39666667,15.10833333,54.72566667,1.426739517,119.6298333,1.41717775,99283.58333,1.748,10.325,12.054,29.832,12.02,5.646,6.373,18.713,91.271
2020-05-28 16:00,23.48633333,69.87816667,10.875,15.995,16.59,53.8275,1.426743183,127.1791667,1.417105083,99203.005,0.641,6.062,6.648,32.695,10.657,4.515,6.142,18.957,92.155
2020-05-28 17:00,23.69516667,70.39433333,7.728333333,10.97166667,11.39833333,52.24583333,1.426794433,128.5248333,1.417110117,99174.82,0.989,7.343,8.149,29.502,8.132,3.206,4.926,19.25,91.373
2020-05-28 18:00,23.866,70.5405,5.84,8.016666667,8.313333333,51.99683333,1.426814,131.3733333,1.417100867,99162.15667,1.388,6.487,7.707,28.442,7.604,3.202,4.402,19.353,91.823
2020-05-28 19:00,24.00466667,68.90283333,3.936666667,5.53,5.806666667,51.982,1.426825833,134.4796667,1.417087217,99173.915,0.712,6.157,6.95,26.423,6.213,2.533,3.68,19.326,91.27
2020-05-28 20:00,23.55433333,69.00816667,5.311666667,7.48,7.813333333,51.39216667,1.426801233,132.293,1.4170705,99178.81167,1.046,10.51,11.466,20.099,8.449,4.47,3.984,19.166,91.23
2020-05-28 21:00,22.882,68.972,9.191666667,13.68,14.21833333,55.0615,1.426666683,132.6425,1.417017783,99203.43,0.285,9.196,9.481,25.233,9.865,4.538,5.324,18.582,91.355
2020-05-28 22:00,22.46216667,70.48783333,11.18,17.045,17.64,56.202,1.426610233,137.86,1.4169492,99199.565,0.608,14.412,14.803,22.139,10.612,4.695,5.916,18.288,92.856
2020-05-28 23:00,22.17916667,70.56266667,7.563333333,11.50833333,11.99833333,53.35716667,1.426652217,138.5958333,1.416927083,99174.84,0.465,12.46,12.925,16.5,10.219,5.114,5.106,18.164,92.973
2020-05-29 0:00,21.807,70.747,3.395,5.063333333,5.305,51.85266667,1.426659233,139.098,1.416901617,99138.39,0.316,9.24,9.556,16.832,9.812,6.246,3.567,17.945,92.084
2020-05-29 1:00,21.84833333,70.18983333,3.126666667,4.558333333,4.756666667,52.60866667,1.426645883,138.3983333,1.416909517,99112.05,0.553,10.89,11.324,19.046,7.437,4.397,3.045,17.886,91.6
2020-05-29 2:00,21.62366667,70.7995,4.35,6.258333333,6.67,54.63766667,1.426587317,139.0658333,1.4168913,99067.92667,0.421,12.036,12.458,16.783,11.459,7.072,4.384,17.932,91.643
2020-05-29 3:00,21.8235,70.2875,4.403333333,6.33,6.64,55.38383333,1.42658475,137.1171667,1.41691785,99072.13833,0.161,6.971,7.132,24.193,9.376,5.265,4.107,18.267,89.844
2020-05-29 4:00,21.86783333,69.11566667,4.476666667,6.588333333,6.943333333,54.97233333,1.4265967,138.238,1.416911917,99046.46167,0.189,5.102,5.292,26.502,10.365,6.008,4.355,18.197,88.992
2020-05-29 5:00,21.86433333,68.30816667,5.01,7.345,7.695,54.76366667,1.426601,135.5951667,1.416932,99068.405,0.376,6.854,7.23,25.357,10.755,5.903,4.853,18.109,88.175
2020-05-29 6:00,22.433,66.612,6.033333333,8.861666667,9.436666667,54.76733333,1.426641917,141.2806667,1.4169242,99089.74,1.63,13.27,14.824,18.182,13.777,8.211,5.565,18.105,87.512
2020-05-29 7:00,26.13933333,55.89,5.06,7.196666667,7.606666667,52.12316667,1.42700005,128.958,1.417290317,99106.65167,3.33,13.044,16.375,22.644,14.56,9.21,5.349,19.536,80.02
2020-05-29 8:00,28.61483333,48.91266667,14.67166667,27.315,33.57166667,54.29833333,1.42717175,119.0111667,1.41757745,99091.47167,2.605,10.383,12.988,30.012,30.787,16.644,14.148,20.636,75.381
2020-05-29 9:00,27.05233333,53.563,20.55666667,39.825,52.42333333,53.98416667,1.427034433,118.3898333,1.4174401,99070.95333,3.122,11.872,14.994,26.934,98.463,48.942,49.351,21.077,74.321
2020-05-29 10:00,29.20283333,49.63383333,8.085,11.17,11.86333333,53.12166667,1.427254633,115.9603333,1.417660217,99019.16833,4.295,11.734,15.893,27.654,20.14,12.773,7.365,22.405,70.895
2020-05-29 11:00,26.18466667,62.00216667,13.99666667,19.57333333,21.23333333,57.619,1.426886183,117.2681667,1.417388167,99013.33667,3.024,12.627,15.24,22.604,18.982,10.276,8.71,19.912,87.736
2020-05-29 12:00,25.1135,65.69766667,11.31666667,16.71833333,17.52333333,55.68583333,1.426837433,132.6723333,1.417183783,98908.87833,3.169,10.191,13.361,27.287,14.898,7.263,7.636,20.061,87.517
2020-05-29 13:00,27.68066667,55.39633333,8.586666667,11.11,11.69666667,55.42483333,1.4270614,123.2823333,1.417460017,98805.21333,2.587,7.433,10.02,41.221,13.102,7.322,5.78,21.856,74.557
2020-05-29 14:00,27.8495,53.3015,12.67666667,16.36333333,17.68333333,58.20416667,1.42701215,112.0105,1.417556617,98731.85833,1.624,6.358,8.338,43.14,15.862,9.931,5.928,21.663,75.021
2020-05-29 15:00,29.33716667,48.74216667,8.33,10.855,11.56,58.69516667,1.427145333,113.5423333,1.417692683,98650.62,1.283,5.524,6.769,48.648,16.52,10.003,6.527,23.14,66.891
2020-05-29 16:00,27.03183333,51.35116667,14.86166667,17.39,18.48,59.68116667,1.4269153,103.9801667,1.417563133,98744.685,0.689,3.891,4.581,44.573,12.697,7.944,4.752,19.901,76.553
2020-05-29 17:00,23.3475,57.863,0.64,1.053333333,1.205,54.75616667,1.426713667,111.843,1.417215583,98855.37667,0.488,2.909,3.396,33.677,6.852,4.372,2.48,17.662,82.257
2020-05-29 18:00,20.93516667,61.146,1.761666667,2.558333333,2.743333333,55.46416667,1.426523133,115.8801667,1.41702945,98907.94167,0.518,2.032,2.658,32.94,6.889,3.435,3.453,16.004,83.389
2020-05-29 19:00,20.4205,57.689,2.436666667,3.383333333,3.541666667,55.08333333,1.426496683,113.8171667,1.41701515,98973.57333,0.347,1.987,2.321,35.309,7.766,3.705,4.062,16.025,76.376
2020-05-29 20:00,19.645,56.8895,2.12,3.006666667,3.213333333,56.75483333,1.426408833,112.2686667,1.416981517,99092.30667,0.214,2.015,2.228,38.151,8.162,4.177,3.984,15.393,75.096
2020-05-29 21:00,18.95183333,58.32383333,3.123333333,4.435,4.598333333,56.66216667,1.426364217,113.867,1.416928717,99186.49833,0.326,2.064,2.371,35.765,8.493,4.059,4.432,14.949,76.566
2020-05-29 22:00,18.72533333,59.02216667,2.368333333,3.335,3.53,54.98533333,1.4263846,115.9286667,1.416899767,99253.64,0.24,2.377,2.617,32.062,9.077,5.041,4.035,14.971,77.084
2020-05-29 23:00,18.47133333,58.54816667,1.68,2.418333333,2.561666667,55.017,1.42636675,116.3276667,1.416881817,99281.39,0.153,2.029,2.182,31.177,8.147,4.54,3.606,14.513,76.77
2020-05-30 0:00,17.94233333,59.47466667,1.475,2.18,2.333333333,55.10216667,1.426329283,116.8226667,1.416847117,99325.38167,0.215,2.583,2.798,28.916,8.316,4.751,3.565,13.922,78.632
2020-05-30 1:00,17.49766667,60.109,0.98,1.555,1.685,54.23583333,1.426316933,114.3973333,1.4168389,99372.79833,-0.007,6.086,6.071,29.636,7.703,4.461,3.244,13.529,79.528
2020-05-30 2:00,16.654,62.78783333,1.603333333,2.153333333,2.246666667,53.81033333,1.426267283,116.5521667,1.416771917,99407.935,0.114,3.079,3.193,27.341,8.534,5.236,3.299,12.765,83.357
2020-05-30 3:00,16.23933333,64.34066667,3.385,4.421666667,4.616666667,52.135,1.426273817,119.3778333,1.416725667,99446.255,0.107,3.158,3.265,21.914,9.753,5.546,4.208,12.365,84.761
2020-05-30 4:00,16.13916667,63.87366667,2.96,3.866666667,4.06,52.1175,1.426267283,119.473,1.416718933,99470.79167,0.114,3.233,3.347,20.594,9.015,4.939,4.077,12.129,85.368
2020-05-30 5:00,15.95283333,65.15066667,3.57,4.785,5.03,51.4705,1.426268,124.3736667,1.416670667,99492.98667,0.601,5.952,6.553,13.959,10.14,5.445,4.694,11.893,86.384
2020-05-30 6:00,16.47316667,64.25,6.161666667,7.768333333,8.041666667,51.26083333,1.426308567,124.3036667,1.4167023,99516.97833,0.58,8.412,8.992,10.916,11.526,6.224,5.302,12.277,85.117
2020-05-30 7:00,17.38183333,61.9975,5.148333333,7.126666667,7.426666667,50.94583333,1.4263784,127.1011667,1.4167356,99524.49833,2.156,10.368,12.524,11.328,12.454,6.438,6.018,12.89,82.853
2020-05-30 8:00,20.87133333,53.726,4.296666667,6.013333333,6.395,48.295,1.426672217,123.1006667,1.416970533,99496.145,3.347,9.366,12.713,17.424,10.994,5.331,5.662,14.783,74.539
2020-05-30 9:00,23.639,45.0985,2.343333333,3.311666667,3.595,48.7565,1.426865917,108.135,1.417265033,99452.39167,2.362,7.713,10.075,27.666,10.637,6.017,4.622,16.04,65.829
2020-05-30 10:00,24.53666667,42.655,1.606666667,2.396666667,2.595,54.07916667,1.426824433,98.212,1.417408433,99400.78,1.026,5.033,6.06,37.009,12.104,8.074,4.032,16.758,62.307
2020-05-30 11:00,23.15133333,48.07966667,2.398333333,3.505,3.78,57.05633333,1.426646083,109.9471667,1.417213283,99355.60833,1.191,5.664,6.856,39.221,12.323,7.747,4.569,16.245,68.782
2020-05-30 12:00,25.24816667,42.457,5.621666667,7.218333333,7.718333333,52.0105,1.426928067,99.35966667,1.417453117,99306.46,0.901,4.087,4.988,37.985,13.256,7.861,5.394,18.154,60.453
2020-05-30 13:00,24.265,41.67716667,8.886666667,11.29833333,11.57833333,49.92316667,1.4268918,101.6308333,1.417361417,99341.86833,0.586,1.873,2.459,30.851,11.862,7.034,4.834,17.635,58.673
2020-05-30 14:00,25.4375,37.868,2.306666667,3.191666667,3.361666667,48.21183333,1.4270261,101.598,1.417449967,99366.65167,0.48,1.499,1.979,29.154,12.489,7.944,4.546,17.971,54.602
2020-05-30 15:00,23.14666667,41.19116667,1.403333333,2.168333333,2.33,46.52883333,1.426872567,112.2428333,1.4171958,99481.98,0.597,1.441,2.038,18.369,8.729,5.004,3.726,15.956,61.459
2020-05-30 16:00,21.706,41.23733333,0.91,1.588333333,1.743333333,44.49716667,1.42681065,103.7581667,1.41716845,99602.98833,0.619,1.251,1.87,14.751,8.693,5.69,3.002,14.743,61.629
2020-05-30 17:00,21.8885,36.3715,0.913333333,1.576666667,1.72,42.76116667,1.426859683,102.3286667,1.4171895,99657.03667,0.606,1.215,1.821,20.716,7.426,4.321,3.102,15.22,52.373
2020-05-30 18:00,20.11233333,33.24983333,0.043333333,0.308333333,0.436666667,48.63733333,1.4266134,99.2575,1.41710865,99704.31833,0.472,1.418,1.889,25.482,9.807,7.744,2.069,14.913,43.99
2020-05-30 19:00,17.59916667,37.82016667,0.031666667,0.255,0.345,51.74483333,1.426376317,107.38,1.416898167,99782.87,0.44,1.885,2.325,24.672,5.877,3.986,1.895,13.41,48.515
2020-05-30 20:00,16.10666667,41.805,0.176666667,0.451666667,0.511666667,49.157,1.426327483,103.0018333,1.416841667,99860.795,0.459,2.257,2.716,22.716,5.25,3.429,1.82,12.18,53.919
2020-05-30 21:00,14.84416667,45.89933333,0.095,0.388333333,0.453333333,48.69033333,1.426249583,97.18883333,1.416809683,99934.63,0.272,2.782,3.054,20.697,5.419,3.549,1.872,11.113,58.714
2020-05-30 22:00,13.8585,48.59583333,0.215,0.561666667,0.668333333,48.06,1.426194283,94.5895,1.416770133,100012.9583,0.322,3.069,3.391,19.918,5.937,3.821,2.119,10.238,61.768
