,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-23 23:00,21.42305556,57.31927778,20.09166667,29.77777778,33.06777778,47.50355556,1.425732361,87.467,1.419377572,99838.54222,4.048,27.487,31.181,11.474,50.551,29.466,20.965,18.053,73.837
2020-05-24 0:00,20.85766667,58.58255556,17.23888889,24.73222222,26.63611111,47.60927778,1.425687883,91.55138889,1.419314922,99835.77111,4.132,22.709,27.586,15.273,28.083,12.099,15.986,17.674,74.269
2020-05-24 1:00,20.99116667,54.28777778,13.11222222,18.60222222,19.80611111,48.25911111,1.4256838,87.83577778,1.419350311,99841.44722,2.296,23.937,26.121,20.477,29.387,15.8,13.583,17.73,68.05
2020-05-24 2:00,21.12516667,47.13188889,4.385555556,6.192777778,6.796666667,52.07716667,1.425612767,81.37455556,1.419406594,99844.775,0.324,9.963,10.188,41.339,19.751,12.372,7.38,18.078,57.418
2020-05-24 3:00,21.35772222,44.313,3.203333333,4.634444444,5.218888889,54.03705556,1.425588767,75.86666667,1.419461428,99847.33444,1.041,12.183,13.621,42.232,19.225,12.697,6.525,18.027,54.61
2020-05-24 4:00,20.39944444,46.70522222,4.162777778,5.863333333,6.408888889,55.25566667,1.4254898,75.31122222,1.419412261,99841.04167,0.679,12.339,13.029,38.896,18.377,11.669,6.707,16.328,61.138
2020-05-24 5:00,18.84188889,44.95166667,5.123333333,6.909444444,7.398888889,53.61911111,1.425406044,73.69038889,1.419337578,99862.09833,1.556,9.834,11.053,40.316,18.901,12.168,6.73,14.853,58.55
2020-05-24 6:00,18.24405556,43.69188889,3.751666667,5.256111111,5.671111111,51.922,1.425396572,78.08338889,1.419271033,99905.91278,0.665,8.408,8.977,37.808,20.194,13.813,6.379,14.771,54.85
2020-05-24 7:00,20.09355556,41.46433333,4.012777778,5.661111111,6.133888889,50.51811111,1.425566594,84.06538889,1.4193297,99933.55778,2.003,12.1,14.027,33.604,20.726,14.084,6.639,15.695,53.228
2020-05-24 8:00,24.65155556,37.93633333,5.787222222,7.871111111,8.431666667,48.28833333,1.425991289,70.46616667,1.419715211,99908.13444,8.964,9.557,17.734,36.232,18.083,10.542,7.544,16.563,58.251
2020-05-24 9:00,28.84366667,36.81788889,7.897777778,10.51944444,11.14055556,47.97466667,1.4264105,64.73966667,1.420072361,99897.73889,2.067,4.713,6.587,36.899,17.862,9.277,8.584,18.726,60.488
2020-05-24 10:00,32.06761111,37.74738889,6.626666667,9.142777778,9.675,50.83583333,1.426701583,65.45255556,1.420346694,99850.29611,1.801,4.82,6.83,35.466,15.069,6.853,8.217,21.196,64.482
2020-05-24 11:00,33.46883333,37.989,4.107222222,5.58,5.795,47.36488889,1.426942261,64.33777778,1.420487011,99815.92444,0.694,2.033,2.714,33.142,11.175,5.458,5.716,22.825,63.38
2020-05-24 12:00,33.54516667,37.71188889,4.016111111,5.342777778,5.581111111,52.14144444,1.426850917,64.22222222,1.420494167,99777.20944,0.352,1.597,1.949,38.05,12.792,7.174,5.618,24.069,58.627
2020-05-24 13:00,32.00016667,39.16838889,6.196111111,8.309444444,8.737777778,52.87133333,1.426653122,64.19938889,1.420345322,99734.68667,3.653,6.418,9.262,35.777,15.339,8.121,7.218,22.959,60.493
2020-05-24 14:00,30.86161111,40.9585,5.871666667,7.98,8.396111111,46.89977778,1.426660861,68.67561111,1.420205694,99718.60111,1.426,3.938,5.233,37.432,14.718,7.388,7.328,22.175,63.401
2020-05-24 15:00,30.89966667,40.53933333,4.796666667,6.462777778,6.843333333,44.7185,1.426713433,65.87372222,1.420229967,99670.19722,1.539,3.971,5.51,36.893,14.868,8.363,6.506,22.473,62.265
2020-05-24 16:00,29.93661111,40.59277778,4.461666667,6.085555556,6.39,49.08833333,1.426517411,62.44761111,1.420168033,99593.21167,2.514,5.003,7.102,37.865,16.33,10.079,6.239,21.805,62.057
2020-05-24 17:00,28.84655556,40.80694444,8.613888889,10.65277778,11.115,48.52494444,1.426409361,63.87222222,1.420063283,99535.67056,0.876,3.194,4.07,41.587,12.808,7.031,5.772,21.214,61.629
2020-05-24 18:00,26.26533333,44.72727778,12.73333333,15.40888889,16.31166667,49.97877778,1.426110211,66.40577778,1.419852722,99472.85111,1.397,6.084,7.481,40.731,11.042,5.434,5.609,20.598,62.039
2020-05-24 19:00,24.39672222,47.68183333,3.507777778,4.944444444,5.233888889,49.78222222,1.425938,72.48477778,1.419679894,99445.42222,0.588,6.594,7.081,40.477,12.084,6.98,5.103,19.838,63.229
2020-05-24 20:00,22.77122222,50.01377778,3.367222222,4.755,5.093333333,51.584,1.4257517,77.36266667,1.419535611,99411.15,1.072,13.671,14.462,33.743,11.738,6.682,5.056,18.298,67.796
2020-05-24 21:00,20.97405556,53.00533333,4.499444444,6.366666667,6.801111111,52.77027778,1.425585083,84.48361111,1.419375922,99429.20333,0.833,14.476,15.584,31.601,16.637,10.75,5.889,16.907,71.61
2020-05-24 22:00,20.64211111,54.98938889,5.928333333,8.249444444,8.66,51.66944444,1.425583961,93.44738889,1.41928885,99429.24,0.751,21.643,21.909,22.298,16.69,9.865,6.822,16.967,71.164
2020-05-24 23:00,21.11155556,55.15866667,7.289444444,10.09277778,10.65777778,50.89127778,1.425635944,92.91838889,1.419319167,99422.72889,0.328,19.991,20.318,21.195,16.228,8.592,7.629,17.668,69.943
2020-05-25 0:00,21.34111111,63.25088889,7.557777778,10.92611111,11.69888889,50.788,1.425655983,95.20466667,1.419315028,99416.59278,0.224,8.595,8.819,25.118,19.967,11.62,8.366,17.652,80.574
2020-05-25 1:00,20.84694444,70.49794444,11.04777778,16.04777778,17.03277778,60.94727778,1.425406317,107.9807222,1.419190922,99445.32389,0.284,15.893,16.336,18.53,17.833,8.513,9.325,17.411,89.708
2020-05-25 2:00,20.95422222,72.70494444,15.51222222,22.94944444,24.21444444,69.11011111,1.425243994,114.502,1.4191472,99474.79056,3.42,16.289,20.751,19.127,17.623,7.248,10.377,17.535,93.172
2020-05-25 3:00,20.81411111,70.94188889,15.92944444,23.47111111,24.53666667,64.40416667,1.42533095,120.2716667,1.41909605,99496.79278,10.51,30.661,41.174,4.621,17.479,6.773,10.707,17.473,93.637
2020-05-25 4:00,20.35874765,73.03623729,16.01357815,23.26112994,24.06719397,64.72502825,1.425291518,118.3508343,1.419085185,99509.54435,0.227,9.832,10.059,20.448,16.298,6.435,9.863,17.603,92.808
2020-05-25 5:00,21.21694444,72.23872222,15.17444444,21.77222222,22.57666667,63.27488889,1.425386472,118.287,1.419132211,99565.22611,0.329,5.826,6.155,26.814,15.757,6.106,9.651,18.87,86.92
2020-05-25 6:00,22.37588889,70.35827778,14.52388889,20.94833333,21.72611111,57.70138889,1.425594644,120.9395556,1.419179494,99601.37667,1.158,8.306,10.091,22.172,15.946,6.366,9.581,19.262,85.852
2020-05-25 7:00,26.35438889,60.16405556,13.26055556,18.81388889,19.51666667,47.82288889,1.426162744,115.6176667,1.419487228,99617.74611,2.433,8.672,10.955,21.281,17.794,7.812,9.982,20.625,80.816
2020-05-25 8:00,31.87066667,46.84511111,11.88055556,16.52888889,17.48,44.84094444,1.42680645,100.6570556,1.42006545,99634.41111,4.059,10.92,14.978,23.071,22.742,12.295,10.456,23.666,68.931
2020-05-25 9:00,36.04483333,37.76788889,9.984444444,15.17,17.22666667,56.5995,1.427056211,87.16222222,1.420587128,99666.33167,5.979,9.844,15.981,30.593,32.032,18.796,13.239,25.366,59.273
2020-05-25 10:00,38.08911111,34.2125,8.978333333,12.22388889,13.64611111,63.77255556,1.42716985,92.92466667,1.4207552,99681.86333,1.699,5.368,7.052,41.569,22.773,14.12,8.655,26.797,54.071
2020-05-25 11:00,39.95727778,30.28488889,5.142222222,6.795,7.046111111,69.63544444,1.427285489,107.1106111,1.42083665,99719.55889,0.56,2.995,3.555,50.686,17.457,10.575,6.88,28.939,46.487
2020-05-25 12:00,39.84094444,30.20933333,6.118333333,7.976666667,8.32,75.16416667,1.427154106,124.6715,1.420679767,99715.84778,0.37,2.632,3.001,55.978,19.373,12.21,7.165,30.623,42.43
2020-05-25 13:00,36.91672222,36.01683333,11.22944444,15.01055556,15.52722222,78.47794444,1.426714233,118.2048333,1.420419072,99704.91222,0.608,6.12,6.728,56.48,26.106,14.943,11.165,28.945,50.733
2020-05-25 14:00,35.32355556,38.01661111,11.07111111,15.09166667,15.68611111,76.53577778,1.426550433,95.15472222,1.420435828,99690.39722,0.628,5.735,6.352,63.821,29.967,18.539,11.424,28.888,49.851
2020-05-25 15:00,36.35427461,36.32017914,8.867772596,12.1507102,12.7491096,77.19830118,1.426670313,79.68972193,1.420667887,99680.71129,0.288,3.713,4.001,65.81,25.067,14.53,10.532,29.796,46.844
2020-05-25 16:00,34.48461111,39.64744444,7.820555556,10.91055556,11.53611111,69.29511111,1.426605489,83.35694444,1.420442067,99655.93278,0.46,3.558,4.018,56.305,23.495,13.512,9.979,29.557,48.262
2020-05-25 17:00,37.06,34.99533333,8.873333333,12.18111111,12.73111111,78.57438889,1.426744406,76.18616667,1.420766128,99618.16722,0.516,4.422,5.029,55.928,25.489,15.403,10.084,29.181,49.386
2020-05-25 18:00,34.42811111,37.87372222,7.997777778,11.05833333,11.54388889,74.63666667,1.426479828,84.85588889,1.420421794,99629.59389,0.761,6.198,6.755,51.737,25.219,15.923,9.302,28.097,50.791
2020-05-25 19:00,31.64277778,40.69905556,8.803333333,12.07333333,12.67888889,65.86083333,1.42633015,79.922,1.420189006,99631.35667,0.588,9.79,10.295,44.134,20.557,10.978,9.576,26.435,52.625
2020-05-25 20:00,28.55555556,46.44783333,12.58388889,17.46833333,18.2,53.79755556,1.426255833,79.23472222,1.419929772,99673.83722,0.658,16.172,16.924,34.765,25.468,14.264,11.204,22.855,64.71
2020-05-25 21:00,25.81605556,52.77294444,17.06222222,24.50611111,25.94166667,53.81916667,1.425984767,85.41772222,1.419676378,99733.67278,0.258,20.13,20.454,32.867,26.769,14.564,12.221,20.983,71.736
2020-05-25 22:00,24.42066667,56.37205556,17.48333333,25.90833333,27.04111111,53.21333333,1.425869161,86.84433333,1.4195703,99790.55,0.203,13.742,13.93,36.757,25.282,12.285,12.992,19.939,75.933
2020-05-25 23:00,23.18966667,57.70305556,15.52611111,23.29166667,24.18777778,53.02027778,1.425759139,77.08266667,1.419650789,99826.74222,0.15,13.02,13.367,38.314,21.118,8.87,12.247,19.003,76.917
2020-05-26 0:00,22.485,60.06666667,18.37888889,28.19277778,29.71055556,53.08972222,1.42569625,96.02894444,1.419387922,99856.43556,0.221,16.541,16.774,31.718,24.2,10.577,13.623,18.408,80.321
2020-05-26 1:00,21.92211111,62.25316667,20.12333333,31.65833333,34.85722222,53.66494444,1.425640583,115.7093333,1.419196456,99871.56611,0.151,13.045,13.191,34.463,25.014,9.955,15.058,18.035,83.117
2020-05-26 2:00,21.44377778,63.27583333,20.87666667,32.62888889,36.56111111,52.50427778,1.425628861,117.2238889,1.419157589,99856.06611,0.229,17.989,18.219,23.384,27.302,11.366,15.931,17.628,84.853
2020-05-26 3:00,21.16922222,64.11088889,20.79611111,32.56388889,36.40111111,53.96655556,1.425576739,119.5685,1.419125422,99855.64611,0.167,9.473,9.64,35.004,27.939,12.403,15.535,17.397,85.784
2020-05-26 4:00,21.15105556,65.20472222,21.44833333,33.30611111,37.53555556,52.81438889,1.425600572,123.1166667,1.419097544,99875.18444,1.052,16.342,18.091,22.714,28.455,12.341,16.112,17.608,85.232
2020-05-26 5:00,21.1535,65.47138889,23.80166667,37.63111111,44.57611111,55.88605556,1.425535411,131.9459444,1.419030961,99917.98778,6.48,30.776,36.18,10.367,29.356,10.913,18.445,17.387,86.327
2020-05-26 6:00,21.82455556,64.42327778,24.05166667,38.28944444,45.41,53.80688889,1.425630778,136.1136667,1.419038906,99980.63167,6.477,26.641,34.002,9.451,31.028,11.798,19.227,17.822,84.879
2020-05-26 7:00,26.27238889,53.12138889,21.57,33.19388889,37.16055556,49.70011111,1.426112511,122.2511667,1.419438178,99994.71056,5.146,18.148,23.767,23.773,28.487,11.696,16.789,19.983,75.866
2020-05-26 8:00,30.84788889,43.64255556,17.09555556,25.63722222,27.095,50.70161111,1.426566439,92.77077778,1.420032944,99998.86111,2.769,10.569,13.339,34.101,27.572,12.683,14.89,22.553,66.91
2020-05-26 9:00,34.68972222,38.00122222,13.095,18.62277778,19.43166667,62.7665,1.426755744,111.8751111,1.420253822,99976.89167,5.207,15.704,20.789,31.193,28.015,14.878,13.139,25.236,59.008
2020-05-26 10:00,36.37094444,36.43066667,10.98944444,15.17611111,16.01722222,66.00283333,1.426909944,199.2965,1.419756144,99954.92944,2.05,9.337,11.386,45.539,35.751,22.531,13.209,26.982,53.779
2020-05-26 11:00,39.02055556,31.69861111,10.43055556,13.80277778,14.555,74.84083333,1.427059639,305.4397222,1.419207617,99954.48667,1.51,7.344,8.672,56.419,31.035,19.491,11.546,28.361,49.074
2020-05-26 12:00,38.67355556,32.40711111,10.54277778,13.58166667,14.09722222,77.98888889,1.426954006,330.0575,1.418971461,99930.87667,0.705,4.851,5.557,58.707,24.268,13.91,10.356,29.112,47.169
2020-05-26 13:00,38.27505556,33.23144444,9.792222222,12.97833333,13.47833333,76.94916667,1.426930483,325.8326667,1.418964506,99908.93722,0.496,3.788,4.284,60.13,23.849,13.389,10.456,30.082,45.22
2020-05-26 14:00,38.55161111,32.00211111,9.527222222,12.76166667,13.19222222,77.91766667,1.426952683,340.7606111,1.418875978,99863.07778,0.585,3.53,4.119,60.24,23.971,13.522,10.452,30.376,43.816
2020-05-26 15:00,39.34583333,29.06222222,8.232222222,10.74222222,11.15888889,79.49527778,1.427024772,367.1792222,1.418747217,99812.33222,0.641,3.432,4.073,58.93,25.565,16.324,9.233,31.02,39.573
2020-05-26 16:00,39.61355556,28.42827778,7.131111111,9.619444444,10.12333333,81.28422222,1.427016383,376.046,1.418705461,99761.04222,0.757,4.02,4.602,58.354,23.761,14.538,9.216,31.384,38.827
2020-05-26 17:00,39.47027778,28.00694444,7.237222222,9.666111111,10.09388889,80.76416667,1.427006994,374.7068889,1.418704578,99701.72722,0.623,3.638,4.243,57.691,23.146,13.828,9.318,31.248,38.527
2020-05-26 18:00,36.35911111,33.09744444,10.07555556,13.34722222,13.98,83.17494444,1.42653795,330.1212778,1.418744356,99708.555,3.209,17.816,22.185,49.095,23.299,13.444,9.853,29.699,43.984
2020-05-26 19:00,31.20783333,41.88038889,13.38555556,18.14166667,19.08666667,65.01294444,1.426298911,138.2975556,1.419732994,99747.76667,2.67,21.273,23.283,45.47,24.45,13.118,11.333,24.834,58.98
2020-05-26 20:00,28.17616667,47.3365,26.28888889,34.34722222,36.25222222,57.98855556,1.426121872,59.463,1.420619511,99783.98389,3.165,20.469,23.506,48.824,32.445,10.218,22.225,23.212,63.737
2020-05-26 21:00,26.39127778,52.31222222,16.59444444,23.34777778,25.08944444,56.59633333,1.425977833,62.09883333,1.420058517,99829.66889,1.827,22.641,24.04,37.684,20.585,9.323,11.262,22.071,69.106
2020-05-26 22:00,25.1605,55.22088889,17.13833333,23.36777778,25.17111111,53.24872222,1.425935594,92.85294444,1.419579917,99887.26944,0.114,9.905,10.009,43.307,21.465,10.502,10.964,21.039,72.853
2020-05-26 23:00,24.47327778,57.04972222,14.20777778,20.61222222,21.79777778,50.15322222,1.425938267,101.4402222,1.419468983,99904.49056,0.124,7.812,7.936,40.997,21.304,9.654,11.649,20.45,75.535
2020-05-27 0:00,23.89605556,58.94444444,12.64277778,18.45111111,19.47722222,51.84388889,1.425848133,109.6425556,1.419368678,99907.44889,0.133,9.023,9.157,39.852,23.037,11.58,11.454,20.024,78.092
2020-05-27 1:00,23.61,60.61127778,14.04888889,20.30333333,21.39611111,52.40922222,1.425809483,116.6141667,1.419297333,99891.17278,0.066,18.453,18.519,29.535,29.816,17.455,12.361,19.986,79.46
2020-05-27 2:00,23.2815,61.50822222,16.79388889,24.11555556,25.13611111,51.70383333,1.425794239,121.6847778,1.419236539,99894.79444,0.19,24.39,24.58,19.258,24.65,11.748,12.902,19.923,80.206
2020-05-27 3:00,22.86094444,62.44827778,18.05722222,25.90277778,26.94555556,51.36111111,1.425764594,125.7341111,1.419177411,99885.60333,1.18,21.277,23.249,19.367,24.295,10.988,13.308,19.235,82.196
2020-05-27 4:00,22.65194444,63.20505556,19.18333333,27.99277778,29.44444444,48.61872222,1.425805361,127.6056111,1.419150011,99883.65333,2.998,17.98,21.59,15.529,30.404,15.831,14.576,19.012,83.412
2020-05-27 5:00,22.38566667,64.22666667,20.50166667,30.18,32.21388889,47.18538889,1.425813817,128.7307778,1.419124817,99888.86667,2.995,19.729,22.661,6.987,34.034,18.364,15.667,18.728,84.897
2020-05-27 6:00,23.5335,63.28755556,20.93111111,30.85333333,33.315,46.31361111,1.425933644,136.0497222,1.419146544,99927.71389,3.586,18.486,22.781,8.107,30.15,14.355,15.793,19.955,80.381
2020-05-27 7:00,29.024,50.82883333,17.49055556,25.04722222,26.35888889,46.26555556,1.426464861,122.7055,1.419654856,99926.59944,9.043,25,34.908,15.784,31.345,17.203,14.136,23.452,66.877
2020-05-27 8:00,34.52505556,34.45383333,9.086111111,12.40333333,13.02222222,52.3975,1.426949222,95.47594444,1.420374333,99908.35667,3.691,14.059,17.598,33.478,27.337,16.87,10.467,25.524,51.209
2020-05-27 9:00,36.54922222,28.67622222,6.684444444,9.021666667,9.557777778,67.36944444,1.42688265,250.7902222,1.419391961,99883.26611,3.902,13.372,16.929,39.821,30.54,20.896,9.648,26.544,43.919
2020-05-27 10:00,37.09755556,29.93144444,7.025,9.468888889,10.00777778,69.57183333,1.426919339,302.7023333,1.419034933,99869.75722,2.575,10.448,13.163,44.012,32.115,22.063,10.055,26.982,45.814
2020-05-27 11:00,36.36144444,31.4885,7.400555556,9.973333333,10.39722222,70.41005556,1.426812511,303.3033889,1.4189535,99865.97611,1.219,7.071,8.195,50.198,36.978,26.828,10.151,26.892,46.989
2020-05-27 12:00,36.34677778,31.05277778,6.477777778,8.629444444,9.008888889,71.09916667,1.426801522,309.0180556,1.418910094,99851.96611,0.996,5.784,6.78,52.121,24.218,15.547,8.665,27.466,44.748
2020-05-27 13:00,35.02011111,33.42616667,8.576666667,11.16666667,11.78277778,70.63288889,1.426640128,281.3752778,1.418987383,99846.255,0.995,5.665,6.882,53.348,24.042,15.628,8.415,27.066,46.83
2020-05-27 14:00,35.00877778,33.48905556,7.221666667,9.595,9.993888889,70.30083333,1.426649011,270.7405556,1.4190697,99809.89222,1.044,5.635,6.569,54.97,25.951,17.349,8.611,27.356,46.192
2020-05-27 15:00,37.03161111,30.53155556,5.835,7.774444444,8.115555556,71.56405556,1.426893733,318.488,1.418905039,99755.44444,0.51,3.244,3.754,53.953,19.92,12.059,7.859,28.023,43.534
2020-05-27 16:00,35.53483333,30.71977778,5.24,7.057777778,7.402777778,71.64477778,1.426689061,316.7851667,1.418769778,99723.12056,1.085,5.316,6.338,48.459,19.472,12.155,7.314,27.274,43.58
2020-05-27 17:00,35.72827778,28.26033333,3.558333333,4.845555556,5.091666667,70.18216667,1.426754778,315.9878333,1.418792994,99666.77333,1.31,5.634,7.088,48.361,17.817,11.769,6.042,28.171,37.963
2020-05-27 18:00,33.75827778,30.30605556,8.492222222,10.83055556,11.70944444,71.27244444,1.426469278,312.448,1.418628867,99618.80111,0.524,4.8,5.337,49.886,18.838,12.851,5.987,28.004,38.233
2020-05-27 19:00,30.43616667,39.03166667,8.576111111,11.64888889,12.10222222,66.76833333,1.426177939,182.8697222,1.419312744,99641.285,0.836,9.483,10.263,54.397,21.38,12.18,9.203,25.109,51.291
2020-05-27 20:00,27.5155,44.76711111,13.28333333,17.73333333,18.74777778,57.1255,1.426075889,60.29911111,1.420281356,99671.48556,0.425,18.724,19.115,49.864,21.904,12.021,9.887,22.258,61.147
2020-05-27 21:00,25.33911111,49.79938889,17.38944444,23.39333333,25.13333333,60.38988889,1.425798389,57.94711111,1.420301539,99712.93778,0.518,25.958,26.446,42.232,22.297,11.331,10.961,20.97,66.161
2020-05-27 22:00,24.29833333,51.59911111,13.61388889,19.07222222,19.91333333,58.44555556,1.425744172,74.94233333,1.419662861,99733.84944,0.109,23.143,23.269,40.771,19.632,9.235,10.4,20.444,66.915
2020-05-27 23:00,23.75505556,53.27766667,12.87944444,18.26333333,19.05222222,58.90416667,1.425684256,98.35066667,1.419442517,99726.74556,0.644,30.029,31.193,34.101,22.231,11.026,11.205,20.096,68.624
2020-05-28 0:00,23.25388889,54.5425,11.49277778,16.42388889,17.13666667,56.96194444,1.425679217,101.8964444,1.4193831,99718.73611,0.316,26.011,25.937,33.572,21.331,10.917,10.415,19.682,70.177
2020-05-28 1:00,23.43838889,54.30827778,7.651666667,10.77333333,11.28388889,52.826,1.425785772,103.1702222,1.419385722,99720.18,0.102,11.847,11.955,35.12,18.572,10.56,8.012,20.531,66.651
2020-05-28 2:00,24.05077778,53.35888889,4.233333333,5.871666667,6.188888889,46.834,1.42597055,100.1566667,1.419449539,99685.59111,0.211,12.318,12.536,26.073,13.508,8.138,5.373,21.191,64.625
2020-05-28 3:00,24.07216667,53.56444444,3.47,4.856666667,5.123333333,47.04483333,1.425968211,99.61261111,1.419455061,99673.41,0.227,8.538,8.764,26.958,12.653,7.576,5.075,20.806,66.533
2020-05-28 4:00,23.69388889,54.48633333,3.712777778,5.239444444,5.601111111,46.34172222,1.425947578,104.2918889,1.419394689,99665.38667,0.169,10.835,11.007,22.174,15.172,9.742,5.43,19.99,70.254
2020-05-28 5:00,23.19622222,56.60466667,5.41,7.573333333,8.018888889,47.86622222,1.425868833,113.4125,1.419292989,99676.96,5.609,20.368,26.493,13.074,18.387,12.098,6.286,19.426,73.415
2020-05-28 6:00,23.21327778,57.56683333,8.141111111,11.585,12.09722222,46.54988889,1.425898817,119.9981111,1.419244178,99664.04778,3.901,22.465,26.345,10.438,20.672,12.795,7.876,19.195,75.427
2020-05-28 7:00,23.37311111,57.20827778,8.293333333,11.78555556,12.30444444,46.595,1.425913117,118.4116111,1.419266478,99640.56944,4.32,17.904,21.707,14.606,16.373,8.481,7.892,18.782,77.104
2020-05-28 8:00,23.67166667,56.41916667,6.383333333,8.921111111,9.363888889,46.66816667,1.425939211,115.5858333,1.419307561,99630.66167,2.256,11.347,13.799,21.832,17.599,10.841,6.755,18.848,76.363
2020-05-28 9:00,25.51672222,52.35483333,4.928333333,6.714444444,7.075,45.40472222,1.426138056,109.9175556,1.419473761,99616.93,2.072,7.959,9.85,25.034,21.068,15.057,5.995,20.182,71.254
2020-05-28 10:00,26.78416667,49.88822222,3.908888889,5.485555556,5.865,45.26938889,1.426259389,94.84227778,1.419672367,99566.31167,1.466,6.796,8.262,26.668,22.412,16.451,5.944,21.128,68.42
2020-05-28 11:00,29.72277778,45.42288889,4.578333333,6.181111111,6.558333333,45.47733333,1.42656465,91.2195,1.419938833,99487.10889,2.516,6.702,9.164,29.578,21.244,15.266,5.982,22.836,63.483
2020-05-28 12:00,31.74561111,41.21405556,3.940555556,5.459444444,5.824444444,51.87011111,1.426646789,80.04755556,1.420199739,99406.64111,1.215,5.28,6.495,34.994,16.845,10.966,5.875,23.502,61.749
2020-05-28 13:00,28.70511111,49.27727778,6.063333333,8.179444444,8.586666667,55.65355556,1.426233761,73.96833333,1.419985828,99393.88778,0.753,5.814,6.567,34.011,19.368,13.163,6.203,21.094,74.409
2020-05-28 14:00,24.69222222,63.67927778,9.04,12.99,13.69055556,51.91272222,1.425922811,105.0942222,1.419454733,99346.84278,0.931,7.157,8.088,30.338,13.195,6.619,6.574,19.033,89.093
2020-05-28 15:00,23.54327778,67.99638889,9.696111111,14.26111111,14.92055556,55.38066667,1.425742372,146.4876111,1.419068311,99273.23111,1.748,10.325,12.054,29.832,12.02,5.646,6.373,18.713,91.271
2020-05-28 16:00,23.35666667,70.31316667,10.76722222,15.79277778,16.35,57.67327778,1.425677228,142.6330556,1.419082122,99193.955,0.641,6.062,6.648,32.695,10.657,4.515,6.142,18.957,92.155
2020-05-28 17:00,23.56566667,70.79,7.717222222,10.89388889,11.28444444,57.41838889,1.425702411,144.2991667,1.419083261,99165.36611,0.989,7.343,8.149,29.502,8.132,3.206,4.926,19.25,91.373
2020-05-28 18:00,23.68255556,71.14188889,5.96,8.093333333,8.372222222,57.72216667,1.425705889,145.6168333,1.4190815,99153.41333,1.388,6.487,7.707,28.442,7.604,3.202,4.402,19.353,91.823
2020-05-28 19:00,23.812,69.53572222,4.483333333,6.029444444,6.263888889,55.181,1.4257713,146.2039444,1.419085122,99165.40444,0.712,6.157,6.95,26.423,6.213,2.533,3.68,19.326,91.27
2020-05-28 20:00,23.36711111,69.64366667,5.300555556,7.402222222,7.690555556,54.84,1.425737522,143.6095,1.419075156,99169.57,1.046,10.51,11.466,20.099,8.449,4.47,3.984,19.166,91.23
2020-05-28 21:00,22.66827778,69.72111111,9.168333333,13.59111111,14.08388889,57.56016667,1.425617272,143.7149444,1.419029189,99193.83278,0.285,9.196,9.481,25.233,9.865,4.538,5.324,18.582,91.355
2020-05-28 22:00,22.26255556,71.20177778,11.04555556,16.97666667,17.53111111,59.82766667,1.4255365,147.8630556,1.41897285,99189.09,0.608,14.412,14.803,22.139,10.612,4.695,5.916,18.288,92.856
2020-05-28 23:00,21.99861111,71.21944444,7.443333333,11.32555556,11.78277778,57.23977778,1.425572028,147.7632778,1.418958906,99164.92222,0.465,12.46,12.925,16.5,10.219,5.114,5.106,18.164,92.973
2020-05-29 0:00,21.62772222,71.39622222,3.386666667,4.981111111,5.210555556,55.11377778,1.425588911,147.0669444,1.41894375,99129.24722,0.316,9.24,9.556,16.832,9.812,6.246,3.567,17.945,92.084
2020-05-29 1:00,21.67944444,70.79811111,3.102777778,4.46,4.65,54.66066667,1.425602283,144.9084444,1.418962456,99101.63278,0.553,10.89,11.324,19.046,7.437,4.397,3.045,17.886,91.6
2020-05-29 2:00,21.42844444,71.51016667,4.382222222,6.24,6.599444444,57.31361111,1.425526722,145.589,1.418943922,99057.32056,0.421,12.036,12.458,16.783,11.459,7.072,4.384,17.932,91.643
2020-05-29 3:00,21.63227778,70.98055556,4.399444444,6.258888889,6.538888889,57.54372222,1.425537122,143.8604444,1.418968022,99060.90278,0.161,6.971,7.132,24.193,9.376,5.265,4.107,18.267,89.844
2020-05-29 4:00,21.66516667,69.84494444,4.48,6.545555556,6.858333333,56.44677778,1.425562594,143.1865556,1.418974561,99036.48444,0.189,5.102,5.292,26.502,10.365,6.008,4.355,18.197,88.992
2020-05-29 5:00,21.668,69.00761111,5.013888889,7.306111111,7.642777778,55.85127778,1.425575472,139.3149444,1.419003544,99057.97667,0.376,6.854,7.23,25.357,10.755,5.903,4.853,18.109,88.175
2020-05-29 6:00,22.18716667,67.45416667,6.001111111,8.756111111,9.272222222,55.20794444,1.425629289,145.0363889,1.418990783,99079.93611,1.63,13.27,14.824,18.182,13.777,8.211,5.565,18.105,87.512
2020-05-29 7:00,25.63722222,57.352,5.182222222,7.257222222,7.626666667,50.94777778,1.426024339,130.9182778,1.419325811,99098.605,3.33,13.044,16.375,22.644,14.56,9.21,5.349,19.536,80.02
2020-05-29 8:00,28.13411111,50.19783333,14.33222222,26.71388889,32.54944444,53.14955556,1.426218789,106.8652778,1.419688839,99082.98722,2.605,10.383,12.988,30.012,30.787,16.644,14.148,20.636,75.381
2020-05-29 9:00,26.83838889,54.13466667,19.74333333,38.685,50.29111111,53.90133333,1.426077944,97.07222222,1.419653561,99061.61778,3.122,11.872,14.994,26.934,98.463,48.942,49.351,21.077,74.321
