Time,NO,NO2,NOx,O3,PM10_conc_all,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-18 21:00,0.77,12.359,13.011,27.915,9.928,4.664,5.265,13.593,78.011
2020-05-18 22:00,2.594,17.698,21.007,19.926,12.995,5.394,7.603,13.219,79.271
2020-05-18 23:00,2.436,12.548,15.662,28.26,9.682,4.123,5.557,13.785,61.344
2020-05-19 0:00,3.837,11.099,15.853,34.295,13.204,5.844,7.357,14.494,44.697
2020-05-19 1:00,0.65,8.018,8.498,37.632,9.473,5.234,4.237,14.737,34.342
2020-05-19 2:00,1.728,7.517,9.248,38.586,9.475,5.779,3.703,14.497,29.947
2020-05-19 3:00,1.044,5.297,6.395,41.014,6.825,3.589,3.233,14.002,27.81
2020-05-19 4:00,3.418,9.585,14.304,38.08,7.157,3.846,3.309,13.594,28.065
2020-05-19 5:00,4.339,12.004,15.647,34.599,8.809,5.331,3.476,13.067,32.321
2020-05-19 6:00,4.034,12.013,15.838,33.089,9.596,5.937,3.662,12.687,36.534
2020-05-19 7:00,5.746,12.984,18.459,29.5,10.044,6.269,3.775,12.403,38.955
2020-05-19 8:00,2.36,10.245,12.429,30.967,11.972,8.231,3.739,12.119,39.442
2020-05-19 9:00,1.921,7.58,9.507,33.211,10.541,6.657,3.883,12.817,38.723
2020-05-19 10:00,2.397,5.668,8.09,36.494,12.322,8.4,3.923,14.264,37.255
2020-05-19 11:00,3.11,6.627,9.399,38.443,12.856,8.681,4.177,15.162,36.414
2020-05-19 12:00,2.679,6.334,9.194,40.717,12.092,8.042,4.05,14.704,36.369
2020-05-19 13:00,0.945,3.643,4.588,43.35,10.577,6.643,3.933,14.797,38.277
2020-05-19 14:00,1.011,4.174,5.155,42.991,10.922,6.604,4.319,14.217,43.114
2020-05-19 15:00,1.736,5.486,7.097,42.975,12.798,8.18,4.621,15.106,41.968
2020-05-19 16:00,1.566,4.71,6.08,44.715,12.924,8.271,4.657,16.29,39.771
2020-05-19 17:00,1.331,4.366,5.697,45.987,10.808,6.186,4.621,16.975,38.213
2020-05-19 18:00,1.741,8.021,9.784,41.291,12.304,7.522,4.781,16.577,38.987
2020-05-19 19:00,1.864,10.69,12.711,37.641,13.504,8.56,4.945,16.852,38.208
2020-05-19 20:00,0.445,6.412,6.857,40.226,12.273,7.254,5.016,16.659,39.749
2020-05-19 21:00,0.739,9.139,9.803,36.626,12.201,6.885,5.318,15.925,42.297
2020-05-19 22:00,0.653,9.762,10.426,34.669,12.392,7.086,5.307,15.563,43.151
2020-05-19 23:00,1.571,12.444,13.998,33.528,12.58,7.382,5.2,15.354,43.255
2020-05-20 0:00,1.914,12.977,15.711,33.182,12.789,7.725,5.067,14.759,44.824
2020-05-20 1:00,1.783,13.172,15.871,33.918,13.901,8.817,5.085,14.491,44.608
2020-05-20 2:00,0.456,7.575,8.083,37.899,13.61,8.603,5.004,13.909,45.677
2020-05-20 3:00,0.765,6.677,7.379,37.887,13.315,8.337,4.975,11.763,52.832
2020-05-20 4:00,1.172,15.306,16.92,28.322,12.06,6.836,5.223,10.275,58.739
2020-05-20 5:00,1.313,14.452,16.219,27.567,15.434,9.877,5.56,9.259,63.041
2020-05-20 6:00,4.307,16.733,20.252,26.212,18.998,13.008,6.001,10.41,59.397
2020-05-20 7:00,13.094,22.505,34.639,25.22,16.864,10.926,5.938,12.539,51.901
2020-05-20 8:00,6.089,12.064,18.299,33.997,14.232,8.52,5.714,14.002,46.267
2020-05-20 9:00,2.827,6.721,9.434,39.451,13.933,8.521,5.412,15.203,40.322
2020-05-20 10:00,1.721,4.374,5.998,42.67,12.703,7.722,4.979,15.446,37.595
2020-05-20 11:00,2.294,5.051,7.689,43.429,15.673,10.331,5.329,15.493,38.544
2020-05-20 12:00,0.879,2.788,3.668,46.654,14.432,9.508,4.917,15.801,39.116
2020-05-20 13:00,1.454,4.043,5.497,47.318,11.936,7.262,4.668,16.494,35.586
2020-05-20 14:00,2.15,5.2,6.672,46.008,12.274,7.928,4.346,16.95,33.287
2020-05-20 15:00,2.137,3.964,6.551,46.094,14.957,10.596,4.367,17.121,33.046
2020-05-20 16:00,2.504,4.763,6.165,46.174,11.297,7.253,4.048,17.855,31.818
2020-05-20 17:00,0.387,1.601,1.957,49.266,12.054,8.131,3.92,18.19,30.972
2020-05-20 18:00,0.284,1.433,1.717,50.169,10.811,7.046,3.762,18.252,30.359
2020-05-20 19:00,3.648,5.307,8.72,46.87,11.179,7.279,3.905,17.938,31.47
2020-05-20 20:00,0.31,4.908,5.698,45.399,11.721,7.66,4.064,16.508,34.215
2020-05-20 21:00,0.229,9.273,9.912,39.494,14.771,10.074,4.695,15.61,36.001
2020-05-20 22:00,0.353,11.126,11.322,36.548,16.156,10.982,5.17,15.085,37.988
2020-05-20 23:00,0.918,18.901,20.608,29.917,16.766,11.246,5.527,14.186,40.715
2020-05-21 0:00,2.563,19.782,22.445,29.205,12.003,7.48,4.528,11.868,45.926
2020-05-21 1:00,0.092,11.737,11.768,34.102,9.153,4.975,4.178,11.334,46.715
2020-05-21 2:00,0.878,15.32,16.414,29.124,13.906,8.861,5.044,9.692,52.752
2020-05-21 3:00,1.972,29.734,31.609,16.954,15.697,10.057,5.642,8.954,56.525
2020-05-21 4:00,3.648,26.83,30.026,12.994,17.26,11.297,5.963,7.947,60.281
2020-05-21 5:00,16.151,44.543,61.316,0.361,20.392,13.517,6.874,7.48,60.586
2020-05-21 6:00,26.318,39.379,65.197,5.721,19.159,11.896,7.262,9.24,56.542
2020-05-21 7:00,4.199,13.641,16.975,28.612,17.842,11.455,6.387,11.202,51.578
2020-05-21 8:00,3.969,11.057,15.026,33.9,19.03,13.255,5.773,13.416,43.164
2020-05-21 9:00,2.171,7.159,9.33,45.615,13.533,9.079,4.46,15.183,30.758
2020-05-21 10:00,1.352,4.834,6.188,50.844,11.275,7.424,3.851,15.454,27.801
2020-05-21 11:00,0.808,3.138,3.945,53.626,11.535,7.743,3.797,15.681,27.89
2020-05-21 12:00,1.087,3.959,5.046,53.84,10.319,6.489,3.83,15.726,28.321
2020-05-21 13:00,1.256,4.752,6.007,55.096,11.057,7.223,3.837,16.786,24.229
2020-05-21 14:00,1.054,3.998,4.945,56.014,9.515,5.957,3.55,17.426,23.652
2020-05-21 15:00,0.953,4.015,4.968,55.523,9.582,6.25,3.331,18.013,21.091
2020-05-21 16:00,1.334,5.339,6.673,52.951,10.793,7.398,3.391,19.201,19.26
2020-05-21 17:00,0.988,4.897,5.884,51.897,9.96,6.85,3.109,19.698,18.201
2020-05-21 18:00,0.832,4.981,5.806,50.247,7.922,5.012,2.913,19.736,18.943
2020-05-21 19:00,1.589,14.197,15.782,44.425,14.226,9.973,4.251,17.534,22.711
2020-05-21 20:00,0.784,18.198,19.249,41.59,9.196,5.427,3.771,14.829,20.175
2020-05-21 21:00,0.858,33.123,34.396,29.559,13.092,9.051,4.043,13.414,18.697
2020-05-21 22:00,0.604,27.563,27.686,28.043,15.883,10.553,5.326,12.657,22.06
2020-05-21 23:00,3.278,35.701,39.893,15.486,14.23,8.485,5.743,12.023,27.162
2020-05-22 0:00,4.415,45.741,49.718,5.126,19.804,13.466,6.341,11.499,31.386
2020-05-22 1:00,1.212,37.304,38.293,7.364,33.983,25.507,8.475,11.275,34.883
2020-05-22 2:00,1.521,35.024,36.943,5.418,41.675,32.77,8.896,10.822,38.963
2020-05-22 3:00,0.971,28.498,29.421,9.011,21.222,13.654,7.579,10.321,40.707
2020-05-22 4:00,4.016,25.178,29.253,9.057,19.806,12.436,7.374,9.858,43.77
2020-05-22 5:00,2.633,24.925,27.967,9.506,20.419,12.026,8.397,9.676,43.741
2020-05-22 6:00,17.434,31.957,49.953,5.325,38.303,19.039,19.249,11.369,43.161
2020-05-22 7:00,22.297,32.415,53.924,13.54,49.377,37.375,11.988,15.919,31.669
2020-05-22 8:00,4.806,15.92,20.629,37.379,21.534,15.21,6.323,18.601,31.431
2020-05-22 9:00,5.291,13.71,19.009,35.58,29.779,22.065,7.719,21.063,37.801
2020-05-22 10:00,4.939,12.817,17.683,37.383,34.932,26.663,8.282,23.241,37.124
2020-05-22 11:00,5.71,14.702,21.09,41.898,31.39,23.176,8.213,23.481,30.943
2020-05-22 12:00,5.243,15.132,20.375,46.859,31.226,22.89,8.34,23.578,30.666
2020-05-22 13:00,3.032,11.385,14.775,55.025,29.763,21.696,8.072,23.53,31.444
2020-05-22 14:00,1.368,7.176,8.533,62.097,23.651,16.395,7.26,23.131,32.805
2020-05-22 15:00,0.85,5.478,6.328,63.273,22.323,14.262,8.061,23.248,31.574
2020-05-22 16:00,0.777,4.701,5.478,59.675,17.898,11.631,6.265,23.842,31.912
